negatives
"('P08648', 'Q13797')"
"('P60709', 'Q99759')"
"('Q9H213', 'Q96NT1')"
"('P68431', 'Q96T88')"
"('Q14204', 'Q9BVA1')"
"('P02787', 'P01876')"
"('P62258', 'Q00536')"
"('Q96L33', 'Q13153')"
"('P10276', 'Q13569')"
"('Q9C0K7', 'O43318')"
"('Q13573', 'Q9UM47')"
"('P23634', 'Q9NS23')"
"('Q02040', 'O95218')"
"('Q09472', 'P43268')"
"('P22694', 'O60359')"
"('Q9H492', 'P46821')"
"('Q15796', 'Q9UJX6')"
"('Q92905', 'Q02556')"
"('Q9NX58', 'Q8TDD1')"
"('Q9UKB1', 'P42574')"
"('Q9H0Q3', 'P56945')"
"('Q13561', 'P09471')"
"('P69891', 'P60520')"
"('Q01850', 'P00966')"
"('Q13619', 'Q9Y2Q3')"
"('O00501', 'O75508')"
"('Q7L0Q8', 'Q13153')"
"('P19387', 'Q8WX92')"
"('P08670', 'P07196')"
"('O60341', 'P35498')"
"('P08047', 'P20702')"
"('P20248', 'Q09472')"
"('Q92633', 'O95467')"
"('Q9UHR5', 'Q96I25')"
"('Q99759', 'P04275')"
"('P25786', 'Q13838')"
"('P48023', 'Q96RU3')"
"('Q13619', 'Q86VZ2')"
"('Q15287', 'Q9BTD8')"
"('Q9HC98', 'Q7Z6G3')"
"('P17948', 'P42336')"
"('P08631', 'Q9Y3L3')"
"('P00505', 'O75815')"
"('Q13573', 'Q8WUM4')"
"('Q15628', 'Q7Z434')"
"('O00471', 'P11233')"
"('P0C0S8', 'Q9NPI1')"
"('P56856', 'P78369')"
"('Q13510', 'Q15047')"
"('P56817', 'Q92542')"
"('Q15147', 'P05129')"
"('P18564', 'Q14192')"
"('P08253', 'Q96GW7')"
"('P05387', 'P83881')"
"('P62195', 'P62191')"
"('406947', 'O00622')"
"('O95759', 'P35222')"
"('Q9NRN5', 'Q99689')"
"('P00519', 'P15498')"
"('P25398', 'P62277')"
"('Q9Y468', 'P30304')"
"('Q5T3J3', 'P30519')"
"('Q99880', 'Q9UPS6')"
"('P01111', 'P48736')"
"('P00533', 'P31151')"
"('Q9UBZ9', 'P12004')"
"('Q15834', 'Q9H257')"
"('Q9NRR5', 'P14209')"
"('Q16695', 'P52294')"
"('P62829', 'P62750')"
"('Q92797', 'P33240')"
"('P30260', 'P51955')"
"('P0C5Z0', 'P58876')"
"('P40225', 'Q9HC73')"
"('Q8N2M8', 'Q9BQY4')"
"('Q9NQA5', 'Q01844')"
"('P27824', 'P14314')"
"('P51532', 'P08700')"
"('P42224', 'Q13813')"
"('Q9C035', 'Q9BX70')"
"('Q9BUJ2', 'Q15366')"
"('Q99816', 'Q14160')"
"('Q96FW1', 'Q9P2G9')"
"('P60709', 'P46783')"
"('P01903', 'Q30154')"
"('Q9NUX5', 'Q9BSI4')"
"('P05067', 'Q02410')"
"('O43633', 'P40818')"
"('P63104', 'P12883')"
"('P05000', 'P15509')"
"('P00813', 'P04150')"
"('P58180', 'P38405')"
"('P46934', 'Q15038')"
"('O14558', 'P61981')"
