negatives
"('P36897', 'Q9NW38')"
"('P08107', 'P32745')"
"('Q9UKE5', 'P22061')"
"('Q14194', 'P15927')"
"('Q99558', 'Q00653')"
"('P0CG47', 'P01133')"
"('Q9Y6K9', 'Q8NHW5')"
"('Q9HA65', 'P12980')"
"('P20292', 'Q15744')"
"('O00255', 'P35579')"
"('Q96RC9', 'P38405')"
"('P12931', 'P25101')"
"('Q99880', 'Q9UKV0')"
"('Q9UJX2', 'P49736')"
"('Q13424', 'P63252')"
"('Q16658', 'Q9Y478')"
"('Q8IX12', 'P52272')"
"('O00222', 'Q9UBI6')"
"('O15264', 'Q15233')"
"('Q15759', 'P01100')"
"('P18146', 'P22033')"
"('P46379', 'Q15714')"
"('Q96LR2', 'Q9UL45')"
"('Q96CA5', 'P55211')"
"('Q9HAW0', 'O43795')"
"('P11802', 'Q9UQE7')"
"('P00451', 'O14832')"
"('Q2M3G4', 'P31947')"
"('Q16594', 'Q96BN2')"
"('P51610', 'Q92769')"
"('Q9H553', 'P50995')"
"('Q13547', 'Q9P0M6')"
"('Q9Y570', 'P62714')"
"('P51991', 'Q9GZS1')"
"('O15067', 'P78396')"
"('Q9UBS5', 'Q96EP1')"
"('P49137', 'O95453')"
"('Q13077', 'Q93009')"
"('O75937', 'P52756')"
"('P51970', 'Q9P0J0')"
"('P17252', 'P17302')"
"('Q9NPI8', 'Q8N2Z9')"
"('P40763', 'Q14192')"
"('Q9Y262', 'Q13573')"
"('Q86T24', 'O75376')"
"('P61513', 'Q96BK5')"
"('O95219', 'O00499')"
"('P36406', 'Q8TBB1')"
"('Q9Y483', 'Q96AW1')"
"('Q04609', 'P18146')"
"('P63000', 'P42338')"
"('P67775', 'O15169')"
"('P78371', 'Q15257')"
"('Q9Y2Q3', 'Q8WUM4')"
"('P54277', 'P52701')"
"('Q99459', 'P40938')"
"('Q92796', 'Q9NVX7')"
"('O95347', 'Q8NEM0')"
"('Q9BYH8', 'Q04206')"
"('P46108', 'Q9Y5I1')"
"('P62269', 'P62753')"
"('P55786', 'P30480')"
"('P42858', 'Q9BVJ6')"
"('Q96RT7', 'P68363')"
"('Q15560', 'P53803')"
"('P28715', 'P19447')"
"('P10586', 'P06213')"
"('Q16512', 'Q16539')"
"('Q92915', 'P09619')"
"('P53041', 'P55060')"
"('P01106', 'Q9NZW5')"
"('P36956', 'P52790')"
"('Q9UHI6', 'Q9NWZ8')"
"('Q14232', 'Q9NR50')"
"('P01106', 'O60506')"
"('O43674', 'O95169')"
"('P51617', 'Q8N2H9')"
"('P51948', 'Q92574')"
"('P29350', 'P28482')"
"('Q7L590', 'Q9UBD5')"
"('O75891', 'Q8NEV4')"
"('O75971', 'P46736')"
"('Q05516', 'P40424')"
"('Q07817', 'P52756')"
"('Q9UBN4', 'P20591')"
"('P23511', 'P60709')"
"('P01889', 'P52272')"
"('P51668', 'P12757')"
"('Q9NYJ7', 'Q99466')"
"('P18146', 'Q12796')"
"('Q7Z5Q5', 'Q8TDG4')"
"('Q96ST3', 'Q04864')"
"('Q9H324', 'P20073')"
"('O43474', 'Q13363')"
"('Q9UKY1', 'Q99728')"
"('Q14194', 'P41227')"
"('P38936', 'P14635')"
"('Q9UM13', 'P30260')"
"('Q9NWT6', 'Q96KR4')"
"('P42338', 'O43561')"
"('O60506', 'Q13573')"
"('Q9HAW0', 'O75122')"
"('Q09472', 'P54725')"
"('P01106', 'Q8N8A6')"
"('Q13535', 'P04637')"
"('P48059', 'O60711')"
"('Q12888', 'Q96T60')"
"('P48039', 'P27797')"
"('Q9UQM7', 'Q8TEY5')"
"('P05549', 'Q9P0V3')"
"('P03923', 'O95168')"
"('Q99848', 'Q9UL18')"
"('P49642', 'P09884')"
"('P16144', 'P08670')"
"('Q15906', 'O43257')"
"('Q02878', 'P62910')"
"('P01225', 'Q13639')"
"('O15121', 'Q9H8S9')"
"('P08047', 'P38936')"
"('Q9BQ70', 'P46783')"
"('P11912', 'Q7Z6A9')"
"('Q9GZS3', 'Q9Y572')"
"('Q96H22', 'Q9H8T0')"
"('Q8TAT6', 'P55072')"
"('Q9H7E9', 'Q16891')"
"('Q9BZE0', 'Q10570')"
"('Q14978', 'Q13573')"
"('Q9Y6X2', 'P22314')"
"('P41235', 'O00257')"
"('Q9H3S1', 'Q96D42')"
"('P31269', 'P19320')"
"('P48740', 'P01024')"
"('P00734', 'P55085')"
"('P19438', 'P40939')"
"('Q12996', 'P11802')"
"('Q7Z794', 'Q9UBC1')"
"('Q86Y13', 'Q14457')"
"('P01889', 'P30504')"
"('P32881', 'P23458')"
"('Q14839', 'P01137')"
"('Q562F6', 'P62136')"
"('P58340', 'P49716')"
"('Q16827', 'P42680')"
"('O60645', 'P12814')"
"('Q8N8V2', 'P21673')"
"('Q9H223', 'P20339')"
"('Q92915', 'P07333')"
"('P49715', 'P07333')"
"('Q12873', 'P01137')"
"('Q9Y4K3', 'Q15008')"
"('407047', 'Q9H9Z2')"
"('Q9NQX5', 'O15162')"
"('P24928', 'Q08945')"
"('Q92841', 'Q15427')"
"('O14964', 'O60879')"
"('O15350', 'P0CG48')"
"('Q9UER7', 'P21953')"
"('P06241', '64397')"
"('Q9H981', 'Q53TQ3')"
"('Q9GZR7', 'Q8IY92')"
"('Q6X4U4', 'P49716')"
"('Q9P0M6', 'Q93079')"
"('Q9NX58', 'Q9UKE5')"
"('Q13619', 'Q92466')"
"('Q99877', 'Q16777')"
"('P62633', 'Q9NRW3')"
"('Q10586', 'P49959')"
"('Q8ND90', 'P63104')"
"('P09237', 'P02686')"
"('P61247', 'P62979')"
"('Q8TEB7', 'Q9NPD8')"
"('Q99759', 'P17987')"
"('Q13642', 'O00257')"
"('Q9NYL2', 'Q504T8')"
"('P20073', 'Q9BRP4')"
"('O15259', 'P98161')"
"('O15067', 'P23508')"
"('Q13315', 'P15927')"
"('Q76I76', 'P23528')"
"('Q9Y6X8', 'Q02833')"
"('P11021', 'P16949')"
"('P04843', 'P62330')"
"('Q08211', 'O43390')"
"('Q5T3J3', 'O95257')"
"('Q8WYR1', 'P31749')"
"('P11142', 'O95197')"
"('Q96CV9', 'Q9NWQ8')"
"('P84022', '406956')"
"('Q8N2W9', 'Q16891')"
"('406959', 'P15311')"
"('Q8IX04', 'Q8N9I9')"
"('Q8N1G1', 'P68402')"
"('Q9Y265', 'P63279')"
"('26765', 'Q99966')"
"('O43257', 'P0C0S5')"
"('P41586', 'P62158')"
"('Q09161', 'Q9UBU9')"
"('Q9Y4K3', 'P46060')"
"('Q9NP79', 'Q9UI14')"
"('Q99750', 'P24278')"
"('O60504', 'Q92841')"
"('P63215', 'P40145')"
"('Q9NRR4', 'P17844')"
"('P43320', 'P02489')"
"('O43914', 'P43631')"
"('P00441', 'Q13501')"
"('P61952', 'Q9NQ66')"
"('P23025', 'Q92889')"
"('Q96EZ8', 'O94972')"
"('Q13105', 'Q92547')"
"('P54257', 'P34903')"
"('Q9UHV7', 'O60244')"
"('P84022', 'O60884')"
"('Q15233', 'P13010')"
"('Q9H7E9', 'P13196')"
"('Q15714', 'O95785')"
"('Q5VWQ8', 'Q07890')"
"('Q155Q3', 'O15169')"
"('Q16478', 'Q8NBJ4')"
"('P39023', 'P47914')"
"('Q9NRR5', 'Q49A88')"
"('O60925', 'Q96AW1')"
"('Q7L590', 'O75419')"
"('Q9HC98', 'Q8TEX9')"
"('Q00534', 'P06400')"
"('P35638', 'P53567')"
"('O75899', 'P63218')"
"('O95696', 'P33992')"
"('P46100', 'Q9P2H0')"
"('P08047', 'P22301')"
"('P31947', 'O75592')"
"('Q9ULV8', 'Q08334')"
"('P06241', 'P63172')"
"('P22612', 'Q13370')"
"('P62993', 'Q15109')"
"('Q16537', 'O95072')"
"('Q86UW7', 'P61077')"
"('P14136', 'Q6ZU52')"
"('O95391', 'Q9H2H8')"
"('Q71F56', 'Q9NVC6')"
"('P51817', 'Q8TEY5')"
"('Q9NQT4', 'Q9NPD3')"
"('P07108', 'Q9BVJ7')"
"('Q9HD42', 'O95343')"
"('P05019', 'P14616')"
"('Q99547', 'P04637')"
"('Q15637', 'O75934')"
"('Q7Z419', 'P49716')"
"('Q9UPT9', 'Q9H0E3')"
"('Q01094', 'Q06609')"
"('Q99706', 'P29350')"
"('P62993', 'P19235')"
"('Q99576', 'O60244')"
"('442920', 'P00519')"
"('Q68DV7', 'Q969T4')"
"('P21333', 'P49768')"
"('Q5VTD9', 'Q96EP0')"
"('P11229', 'P62873')"
"('Q00610', 'P98095')"
"('P62745', 'O60739')"
"('O75528', 'Q9BRQ0')"
"('O95750', 'P11362')"
"('P62140', 'P27482')"
"('P61077', 'Q96PU4')"
"('P50991', 'P67775')"
"('P52272', 'Q15365')"
"('Q9UI14', 'P62820')"
"('Q71DI3', 'Q99525')"
"('P12236', 'O15162')"
"('P05121', 'P00747')"
"('P63208', 'O00221')"
"('P08708', 'P62263')"
"('Q9Y247', 'O95751')"
"('Q8IWY9', 'Q7Z2E3')"
"('Q13472', 'P27694')"
"('Q9UBS4', 'P62993')"
"('P42568', 'Q5RL73')"
"('P01116', 'Q3MIN7')"
"('P62913', 'Q9UQ80')"
"('P56199', 'P27658')"
"('O14593', 'Q96EY7')"
"('O75665', 'Q96AW1')"
"('P62244', 'P62993')"
"('O00206', 'Q9Y6Y9')"
"('P23763', 'O95292')"
"('Q92664', 'Q86YS3')"
"('Q99558', 'P62249')"
"('O60262', 'P51828')"
"('Q7Z5J4', 'P49841')"
"('O95905', 'P08238')"
"('P12882', 'O00141')"
"('P21673', 'Q13432')"
"('Q13535', 'O94776')"
"('Q9HCU8', 'Q15054')"
"('P60953', 'P00395')"
"('O15379', 'O15105')"
"('P46527', 'Q08999')"
"('O43159', 'Q96EB6')"
"('O75694', 'P35658')"
"('Q99684', 'Q9Y6X2')"
"('Q9Y239', 'Q92905')"
"('O14493', 'Q8N7P3')"
"('P62837', 'Q86YT6')"
"('Q9NWZ3', 'P62380')"
"('O95816', 'Q9NX70')"
"('O43927', 'P25025')"
"('Q66LE6', 'Q01668')"
"('P23443', 'P63000')"
"('O60551', 'P09525')"
"('P46531', 'P10144')"
"('P55209', 'Q09472')"
"('P04637', 'Q96GM5')"
"('Q13546', 'P11142')"
"('Q9NZ08', 'P80303')"
"('Q15910', 'P35222')"
"('P62487', 'P30876')"
"('P26045', 'P08581')"
"('P21802', 'P01116')"
"('Q68CJ9', 'P15336')"
"('P00519', 'P22681')"
"('O95257', 'Q8IZ69')"
"('Q9H2G2', 'Q13285')"
"('Q01973', 'P01138')"
"('P26010', 'P19320')"
"('Q9Y5W3', 'P18146')"
"('Q15653', 'P46940')"
"('Q13438', 'Q96KM6')"
"('P01579', 'P42701')"
"('P22681', 'P21860')"
"('P05106', 'P51636')"
"('Q5VVX9', 'Q6PJ69')"
"('Q14257', 'Q13077')"
"('P27695', 'P78396')"
"('P48454', 'Q08209')"
"('Q86W92', 'Q13136')"
"('O95169', 'P03923')"
"('Q96L91', 'P98095')"
"('O75340', 'Q96B97')"
"('Q15528', 'Q9NWA0')"
"('P09455', 'O75446')"
"('Q16576', 'Q13547')"
"('Q9H4A3', 'P54253')"
"('Q96MN2', 'O15111')"
"('P49407', 'P49682')"
"('P54829', 'O15264')"
"('Q86WT6', 'P29590')"
"('P49585', 'Q9UHD2')"
"('O14561', 'P03915')"
"('Q9Y6Q6', 'Q06187')"
"('Q14240', 'O00571')"
"('Q15788', 'Q9HCU4')"
"('P62829', 'Q9UL18')"
"('Q9Y3D3', 'Q9Y478')"
"('P16234', 'O00329')"
"('O15205', 'Q13257')"
"('P17676', 'P10415')"
"('Q9Y4K3', 'Q03135')"
"('O14920', 'P46940')"
"('Q8TAF3', 'O94782')"
"('Q15366', 'P55795')"
"('P45983', 'P42771')"
"('P01574', 'Q92793')"
"('Q9Y265', 'Q6ZRS2')"
"('Q6P1J9', 'P54257')"
"('P52803', 'P29320')"
"('Q8N6P7', 'Q06124')"
"('Q9UL18', 'P09651')"
"('P62258', 'P10070')"
"('Q9Y239', 'O43353')"
"('Q04206', 'P10415')"
"('Q12986', 'P52597')"
"('P51636', 'Q03135')"
"('Q00013', 'P49841')"
"('Q6P1X5', 'Q15287')"
"('P21281', 'P08236')"
"('Q15797', 'Q96D21')"
"('Q9GZQ8', 'P10244')"
"('Q96RL7', 'P55157')"
"('O95819', 'P62910')"
"('P26006', 'Q14315')"
"('P01106', 'P40763')"
"('Q9Y6J9', 'Q9HBM6')"
"('Q14683', 'Q01130')"
"('Q969S8', 'Q96QV6')"
"('Q8IWZ8', 'Q13247')"
"('Q12933', 'Q9UBZ4')"
"('Q86Y39', 'P03886')"
"('P63279', '64397')"
"('P21554', 'P62879')"
"('Q00005', 'P10415')"
"('P06241', 'Q8N3X1')"
"('Q9Y4A5', 'Q9UBU8')"
"('Q9C040', 'P61077')"
"('Q15843', 'Q03135')"
"('Q13573', 'O14777')"
"('Q9UNM6', 'Q9UKE5')"
"('P21246', 'O94864')"
"('P63104', 'P51572')"
"('P19447', 'P51948')"
"('P38398', 'P42224')"
"('P0CG48', 'P31946')"
"('P31749', 'P14672')"
"('P62879', 'P16520')"
"('Q92769', 'O75367')"
"('P56537', 'P63261')"
"('Q9UIG0', 'Q9NRL2')"
"('P53708', 'O75369')"
"('Q14833', 'O60262')"
"('Q8TAA9', 'Q92997')"
"('P27361', 'Q9BUB5')"
"('P19174', 'P10301')"
"('P36873', 'P31749')"
"('Q15788', 'Q8IWT3')"
"('494336', 'Q12857')"
"('P63279', 'O43353')"
"('Q9H8Y8', 'P28482')"
"('Q9UHD2', 'P07900')"
"('Q8NH53', 'P38405')"
"('Q9P0U3', 'P61956')"
"('P14635', 'Q86WB0')"
"('O60711', 'Q9BUY5')"
"('P62906', 'P62424')"
"('Q9UBN7', 'A0JLT2')"
"('P23193', 'Q9GZS3')"
"('O14745', 'P51790')"
"('O43586', 'P62899')"
"('Q92583', 'P32302')"
"('O96000', 'P17568')"
"('Q9C0K7', 'Q9Y376')"
"('P29274', 'Q08043')"
"('O94762', 'P01033')"
"('P11940', 'Q9UHX1')"
"('P16871', 'P06396')"
"('Q9P286', 'Q15052')"
"('Q9H2F5', 'Q96Q83')"
"('Q9ULK6', 'P51965')"
"('Q01726', 'Q96G30')"
"('P62917', 'P61927')"
"('Q9BYB0', 'Q9H2G2')"
"('P00441', 'Q9BUN8')"
"('O75251', 'O14561')"
"('P18887', 'Q9UGP5')"
"('O15379', 'P50402')"
"('P19438', 'P01375')"
"('Q15672', 'Q92831')"
"('Q96A08', 'Q9UPS6')"
"('P27695', 'P23508')"
"('Q9H1R3', 'O14950')"
"('O94955', 'P51151')"
"('P62330', 'P22695')"
"('Q8NEM7', 'Q9NRR5')"
"('P62993', 'P48995')"
"('Q16539', 'P28324')"
"('P12814', 'P62736')"
"('P63104', 'Q9UJM3')"
"('Q00653', 'Q6P2Q9')"
"('O14493', 'Q16625')"
"('P02647', 'Q9C000')"
"('Q9P035', 'O75365')"
"('Q9UI95', 'Q9NYG5')"
"('P36873', 'Q01449')"
"('Q6QNY0', 'Q8TDH9')"
"('P50570', 'P01106')"
"('Q5SW96', 'P98164')"
"('P17980', 'Q7L5Y9')"
"('406982', 'P10415')"
"('Q15669', 'Q12809')"
"('Q16548', 'Q14457')"
"('407046', 'P55316')"
"('P17844', 'Q9UNE7')"
"('P0CG48', 'P01106')"
"('Q15365', 'P84103')"
"('P55072', 'Q9NP31')"
"('P51636', 'Q14789')"
"('Q9H1J5', 'Q9ULV1')"
"('P13232', 'P40189')"
"('P04183', 'P55084')"
"('Q14164', 'P43487')"
"('P22694', 'Q32MK0')"
"('P41743', 'P14151')"
"('Q96AQ6', 'Q7Z7J5')"
"('Q9UJX6', 'O14640')"
"('P04626', 'P07585')"
"('P01571', 'Q8N6P7')"
"('P31749', 'P30291')"
"('P46976', 'Q96HA1')"
"('406991', 'Q13126')"
"('P62879', 'Q9NQ66')"
"('Q12802', 'P31946')"
"('Q9Y297', 'Q16643')"
"('O95071', 'Q04206')"
"('Q9UK41', 'Q9Y5K6')"
"('P42336', 'Q06187')"
"('Q15796', 'P15884')"
"('P32121', 'Q8NGD0')"
"('P40763', 'P30279')"
"('Q9Y4W2', 'Q96T60')"
"('Q02790', 'P10275')"
"('Q9Y383', 'Q13432')"
"('P00558', 'Q9NRI5')"
"('Q9H270', 'O43752')"
"('P08311', 'P01011')"
"('Q13315', 'P14618')"
"('Q9ULJ6', 'P38936')"
"('O15379', 'Q15466')"
"('O00221', 'O75179')"
"('P04183', 'P55854')"
"('P63096', 'Q13698')"
"('Q15008', 'P25786')"
"('P13747', 'P26715')"
"('P62081', 'P62249')"
"('P43403', 'Q9UQC2')"
"('P62899', 'P05387')"
"('O43639', 'Q9NQU5')"
"('P15976', 'Q05516')"
"('P10276', 'P62324')"
"('Q08170', 'Q05519')"
"('Q9NS73', 'O75528')"
"('Q9UKV8', 'Q9UPQ9')"
"('P24522', 'Q8IWV7')"
"('P01889', 'P61769')"
"('Q9H223', 'Q9BUV8')"
"('P06756', 'P46108')"
"('P30305', 'P31947')"
"('Q05397', 'P19438')"
"('P62136', 'Q9H175')"
"('Q13042', 'Q9UJX5')"
"('Q92994', 'Q9Y5Q9')"
"('P62714', 'Q9GZV5')"
"('P21359', 'P01116')"
"('Q92769', 'P06454')"
"('Q9P2A4', 'O00161')"
"('Q9UGJ0', 'Q13085')"
"('Q8WV28', 'Q96MX0')"
"('P05230', 'P68400')"
"('Q14164', 'O75716')"
"('Q9UJX5', 'O95997')"
"('Q53SF7', 'Q9BY11')"
"('Q8IWF7', 'Q9BQY4')"
"('P20701', 'O00214')"
"('P35227', 'Q8IXK0')"
"('Q7L590', 'P24385')"
"('Q8N7P3', 'P56746')"
"('P01106', 'O14639')"
"('Q9GZN1', 'Q7L2H7')"
"('Q9UKJ5', 'Q15717')"
"('O75909', 'O75344')"
"('P62158', 'O00159')"
"('P60953', 'P06239')"
"('407018', 'O00628')"
"('Q99459', 'P41214')"
"('P55157', 'Q8TEW0')"
"('Q96EE3', 'P12270')"
"('P05455', 'Q99558')"
"('P36578', 'O95084')"
"('Q8NGJ8', 'P38405')"
"('Q6UX71', 'Q92542')"
"('P19388', 'O95402')"
"('Q99459', 'P61978')"
"('P35626', 'Q8N162')"
"('P62745', 'Q13153')"
"('P19022', 'P14923')"
"('Q9GZY6', 'Q9NRR5')"
"('Q92547', 'Q13535')"
"('Q15024', 'Q9Y2L1')"
"('P63104', 'Q04695')"
"('O60934', 'P83916')"
"('Q13509', 'P18754')"
"('Q71F56', 'O95402')"
"('P00441', 'Q07021')"
"('P50552', 'P53708')"
"('P50402', 'Q16659')"
"('P15153', 'Q9Y6W5')"
"('P55884', 'P14784')"
"('O43242', 'P01241')"
"('P50990', 'P67775')"
"('P22626', 'P22736')"
"('P21675', 'P25054')"
"('Q9UPS6', 'Q99877')"
"('P17544', 'P15408')"
"('Q13227', 'P18848')"
"('O14964', 'O43318')"
"('O15047', 'Q6DN03')"
"('P52952', 'P43694')"
"('Q13573', 'O95639')"
"('Q9HAU5', 'Q9H492')"
"('P05496', 'O75947')"
"('Q15022', 'P49716')"
"('Q09470', 'Q9NRR5')"
"('P01008', 'P19174')"
"('P16104', 'P09525')"
"('Q9Y3C7', 'O95372')"
"('Q16531', 'Q13418')"
"('P30511', 'Q03518')"
"('Q9BUB5', 'O60573')"
"('P62807', 'P51610')"
"('Q9Y4K3', 'P08138')"
"('Q16659', 'P01308')"
"('Q01955', 'P56199')"
"('P62993', 'Q6S5L8')"
"('P15884', 'P10275')"
"('Q92630', 'P06899')"
"('Q9UPT9', 'Q9BRQ0')"
"('Q9UI08', 'O00213')"
"('P30101', 'P16871')"
"('O60262', 'O43306')"
"('P01106', 'Q8IWA0')"
"('Q8NHJ6', 'P12314')"
"('P18146', 'P29965')"
"('P23528', 'Q01518')"
"('Q12933', 'O60941')"
"('O43427', 'Q9H0A6')"
"('Q96NT1', 'P62993')"
"('P19022', 'Q9BV47')"
"('Q9BUX1', 'Q9BQY4')"
"('P45452', 'P17676')"
"('406906', 'P50995')"
"('P62487', 'Q8WVC0')"
"('P16278', 'P21281')"
"('P10451', 'Q9UKX5')"
"('Q12824', 'P01106')"
"('Q9BVA1', 'Q71U36')"
"('P49790', 'Q9UKX7')"
"('Q9UKV0', 'Q71UI9')"
"('Q96JG8', 'Q92561')"
"('Q07157', 'P56746')"
"('Q14765', 'O75159')"
"('P08107', 'P42345')"
"('P13501', 'P13611')"
"('O43809', 'Q92989')"
"('Q9H4B7', 'P68363')"
"('Q15291', 'Q14686')"
"('P31947', 'A7KAX9')"
"('P07550', 'Q5JWF2')"
"('O43157', 'P63000')"
"('P22694', 'Q16558')"
"('Q5EB52', 'Q8WYH8')"
"('Q86XI2', 'Q9Y5J5')"
"('A1A4S6', 'Q92730')"
"('Q92630', 'P10070')"
"('P35222', 'Q7Z6J6')"
"('Q13263', 'Q969S8')"
"('Q9UBN7', 'P33778')"
"('Q14332', 'O14641')"
"('O43164', 'P62837')"
"('Q8IUE6', 'Q99877')"
"('P29460', 'P15260')"
"('P50150', 'P04899')"
"('Q15796', 'Q13952')"
"('P21675', 'P24385')"
"('Q01094', 'Q13315')"
"('Q14765', 'Q13263')"
"('Q8TC92', 'P26641')"
"('Q13535', 'P46013')"
"('Q9HB71', 'P56537')"
"('O43741', 'P11166')"
"('Q9UL46', 'P48556')"
"('Q9GZR7', 'P08238')"
"('A7MCY6', 'Q06787')"
"('O15379', 'Q15759')"
"('P04637', 'P13611')"
"('O75398', 'Q13642')"
"('Q04759', 'P61586')"
"('P55884', 'Q9UBQ5')"
"('P08631', 'P42768')"
"('P16284', 'P12931')"
"('P08514', 'P02671')"
"('Q7Z6G3', 'P20807')"
"('Q13131', 'O43524')"
"('Q9Y241', 'P11171')"
"('P16150', 'Q9BZZ2')"
"('Q13158', 'Q9HAV4')"
"('P19438', 'P63279')"
"('P42224', 'Q00613')"
"('Q7Z3B3', 'Q8TDR0')"
"('Q0VDF9', 'Q9Y6K9')"
"('P60510', 'Q99832')"
"('406953', 'Q16827')"
"('P11047', 'Q9Y3C0')"
"('Q15648', 'P08833')"
"('Q99459', 'Q86WJ1')"
"('Q9BUJ2', 'Q9UBU9')"
"('Q92835', 'Q96B97')"
"('P62714', 'P30153')"
"('P01137', 'Q9HBG4')"
"('Q99973', 'P54259')"
"('P43405', 'O14939')"
"('Q16659', 'Q92692')"
"('P02768', 'P01857')"
"('P13569', 'Q9H9S3')"
"('P04637', 'P00491')"
"('Q13064', 'P68036')"
"('Q08211', 'Q13573')"
"('Q9NUX5', 'Q9NYB0')"
"('Q9NR80', 'Q14397')"
"('P17612', 'P35222')"
"('O00501', 'Q8NI35')"
"('Q9H492', 'Q9HAU5')"
"('Q92914', 'P16234')"
"('Q8IW19', 'P49917')"
"('Q8TEM1', 'Q8N1F7')"
"('P33991', 'Q7L590')"
"('Q96BK5', 'P11940')"
"('P84022', '9757')"
"('P01106', 'Q07864')"
"('P62487', 'Q9NX70')"
"('P04222', 'P24752')"
"('P29590', 'P61956')"
"('Q8NAC3', 'Q96F46')"
"('Q14118', 'P46939')"
"('Q5T3J3', 'P18754')"
"('P13010', 'Q10586')"
"('407007', 'P04179')"
"('Q99638', 'O96017')"
"('Q15714', 'Q9Y2Q3')"
"('Q09472', 'Q15788')"
"('P53567', 'P01100')"
"('O95299', 'Q9NX14')"
"('P78545', 'P47712')"
"('P68400', 'P11387')"
"('P10275', 'Q13950')"
"('Q16576', 'P50750')"
"('Q9H492', 'Q13043')"
"('Q9NYU2', 'Q9NRB3')"
"('Q8N6T7', 'Q9UNN5')"
"('Q13547', 'P33076')"
"('O00716', 'P52292')"
"('P62316', 'P00403')"
"('P00533', 'P05023')"
"('Q9H8Y8', 'P14174')"
"('P20749', 'Q00653')"
"('Q9UK61', 'O75674')"
"('Q8N6F1', 'P56750')"
"('Q9NP95', 'P10721')"
"('P46108', 'Q9Y2H0')"
"('Q9BQ83', 'Q9UHI6')"
"('P27487', 'P48061')"
"('Q92597', 'P49327')"
"('P01570', 'Q9HBE5')"
"('Q14164', 'P21912')"
"('P45983', 'O43524')"
"('Q9Y383', 'Q13938')"
"('P51681', 'Q9NX70')"
"('P61586', 'P01589')"
"('Q9UNM6', 'P48556')"
"('Q9NRD5', 'Q9NRR5')"
"('Q01844', 'P06731')"
"('Q8N9W6', 'Q9NQZ3')"
"('Q8N6L1', 'P40337')"
"('P02458', 'P31431')"
"('P16104', 'O14657')"
"('P49286', 'P63218')"
"('O95544', 'O76003')"
"('Q13155', 'Q15046')"
"('Q8N6T7', 'Q12873')"
"('P62070', 'O15211')"
"('P55854', 'Q8IVS2')"
"('P23508', 'Q15056')"
"('Q9UHD2', 'Q9NVV4')"
"('Q8NFH3', 'Q99567')"
"('P56559', 'Q9NRR5')"
"('Q9NPJ1', 'Q05084')"
"('Q9P2H0', 'Q96KB5')"
"('O43719', 'Q99689')"
"('P41743', 'Q8ND90')"
"('Q9Y4K3', 'Q9UNM6')"
"('P63000', 'Q8NF50')"
"('O60353', 'O14640')"
"('Q13287', 'P40763')"
"('Q14164', 'Q12933')"
"('Q9Y6Q6', 'O75015')"
"('Q13625', 'Q9GZV5')"
"('P62136', 'P46937')"
"('Q12972', 'Q15428')"
"('P18124', 'P61254')"
"('Q9NWZ3', 'O43187')"
"('P04075', 'Q8IZH2')"
"('P10914', 'Q8NEV9')"
"('P07949', 'P40763')"
"('Q13233', 'P40227')"
"('P56545', 'P15884')"
"('P62136', 'Q9H467')"
"('P00505', 'Q9NSA3')"
"('Q8IV61', 'P61224')"
"('P27348', 'Q07955')"
"('Q7Z6A9', 'Q06124')"
"('O43707', 'P42224')"
"('P62330', 'Q9Y312')"
"('Q16637', 'Q8IZ69')"
"('O15211', 'P26641')"
"('Q15596', 'P48443')"
"('Q13635', 'Q14192')"
"('Q15910', 'P35221')"
"('Q96B02', 'O15344')"
"('P42229', 'Q06124')"
"('P05091', 'Q8N357')"
"('P58107', 'Q96BK5')"
"('Q14527', 'Q149N8')"
"('Q9NXR8', 'P68133')"
"('P61981', 'Q96CV9')"
"('Q9Y624', 'Q05513')"
"('Q9BX46', 'Q93062')"
"('406886', 'Q9H9Z2')"
"('P18621', 'P50914')"
"('P34931', 'Q9Y572')"
"('Q13098', 'Q7L5N1')"
"('Q86VI4', 'Q01094')"
"('Q9H1I8', 'Q9Y237')"
"('Q9NPR9', 'P23416')"
"('Q96D71', 'Q8WXE9')"
"('O00501', 'P56748')"
"('P51617', 'Q05513')"
"('O60739', 'P23526')"
"('Q13233', 'P35580')"
"('Q9UID6', 'Q7Z2E3')"
"('P27540', 'P35368')"
"('Q15771', 'Q15797')"
"('Q16514', 'Q8NEM7')"
"('P35626', 'A6NM76')"
"('P62330', 'O95757')"
"('Q9NS98', 'O14786')"
"('Q00653', 'Q14164')"
"('Q8IZP0', 'P20936')"
"('Q16778', 'Q9UKV0')"
"('Q9UM13', 'Q8WWL7')"
"('P35626', 'Q8NGS0')"
"('Q05655', 'P63261')"
"('Q9UKG1', 'P00533')"
"('P09622', 'P62993')"
"('Q9P2H0', 'O75569')"
"('P01563', 'P17181')"
"('Q9BQI3', 'P36897')"
"('P62140', 'O14974')"
"('P62158', 'Q13972')"
"('Q86W42', 'Q8NI27')"
"('P41208', 'O43303')"
"('Q9UQM7', 'Q13402')"
"('Q15573', 'Q53T94')"
"('Q15291', 'Q9HCK8')"
"('P10275', 'O75376')"
"('P56199', 'Q05397')"
"('P00533', 'P10599')"
"('P54619', 'Q86TI0')"
"('Q9Y265', 'Q12905')"
"('Q9BSW7', 'Q86V88')"
"('Q13409', 'P04350')"
"('P22694', 'Q96BA8')"
"('O75530', 'Q9Y6K1')"
"('P35609', 'Q9UBN4')"
