negatives
"('Q92558', 'P63261')"
"('Q07817', 'P42345')"
"('Q92830', 'O15524')"
"('P13747', 'P43632')"
"('P20810', 'P62993')"
"('O14744', 'P45973')"
"('P26006', 'Q6UVK1')"
"('P59998', 'Q14247')"
"('Q9BRR9', 'Q7L0Q8')"
"('P01106', 'Q92609')"
"('O75251', 'P03901')"
"('P27708', 'O00273')"
"('P50990', 'Q99459')"
"('O60437', 'P08670')"
"('Q96PU5', 'P63104')"
"('Q9H2A7', 'P49238')"
"('Q8N684', 'P55345')"
"('P69905', 'P69892')"
"('P62140', 'O95639')"
"('Q15173', 'Q5FBB7')"
"('P35637', 'Q15287')"
"('P24468', 'P10827')"
"('A0JLT2', 'Q9UHI6')"
"('P62837', 'Q9BZR9')"
"('P32004', 'P04156')"
"('O14949', 'P43358')"
"('P78352', 'P62993')"
"('Q16787', 'Q7L1I2')"
"('P02671', 'P48634')"
"('P27448', 'P31947')"
"('Q9UI26', 'P62330')"
"('P62805', 'P35659')"
"('P16144', 'P42336')"
"('Q71F56', 'Q93074')"
"('O60493', 'O75558')"
"('Q9BUZ4', 'Q5VU43')"
"('P60709', 'O96019')"
"('Q9UBV8', 'P50570')"
"('P01106', 'Q92698')"
"('P23511', 'Q92624')"
"('Q9BQY4', 'Q96PV6')"
"('Q13233', 'P03372')"
"('O60674', 'P52333')"
"('Q9C0J8', 'Q9UKY1')"
"('P60866', 'Q00987')"
"('Q07912', 'Q9Y5X1')"
"('P46939', 'Q9NRI5')"
"('P63000', 'Q8TEJ3')"
"('Q8IWW6', 'Q8IXI1')"
"('Q14653', 'Q9UII4')"
"('Q9P0W0', 'Q99665')"
"('P24941', 'Q02363')"
"('O94832', 'O43353')"
"('P63092', 'Q9UK08')"
"('Q9UHD2', 'Q8N5C8')"
"('P31689', 'Q9H9G7')"
"('Q8N465', 'P57735')"
"('P10276', 'Q15648')"
"('P02647', 'O75829')"
"('P35609', 'Q9UI47')"
"('Q6ZVN8', 'P22004')"
"('P10644', 'Q14432')"
"('P21246', 'Q9H5J8')"
"('P17252', 'P63104')"
"('Q13233', 'Q15758')"
"('Q13416', 'Q9NYB0')"
"('O43242', 'P01889')"
"('P22492', 'P05114')"
"('Q13761', 'P43628')"
"('Q9BT49', 'Q96KQ7')"
"('P21741', 'P42224')"
"('P16234', 'O00329')"
"('P29350', 'P06127')"
"('Q9BZ29', 'Q92730')"
"('P03956', 'P80162')"
"('O75771', 'Q96JH8')"
"('P01375', 'Q13546')"
"('Q9H1I8', 'P05386')"
"('Q8NGE7', 'P38405')"
"('Q01094', 'Q75NE6')"
"('P78352', 'P06241')"
"('Q8NFH3', 'Q9NRG9')"
"('Q13007', 'Q9HC73')"
"('Q9HCM4', 'O94817')"
"('P11309', 'Q13185')"
"('P63096', 'P08253')"
"('O75822', 'Q9Y5V3')"
"('Q8N163', 'Q9HC98')"
"('P08758', 'P13569')"
"('Q14242', 'P41161')"
"('P28072', 'P01889')"
"('Q9Y230', 'Q14164')"
"('P01303', 'P28222')"
"('P04637', 'Q09472')"
"('P17947', 'P22301')"
"('Q5JSL3', 'P60763')"
"('Q96S55', 'P49005')"
"('P13224', 'Q8WYR1')"
"('O95067', 'P30307')"
"('P01258', 'Q16602')"
"('Q9UGI9', 'P13569')"
"('P02741', 'Q92496')"
"('P04637', 'P04792')"
"('Q9NZL4', 'Q13233')"
"('P19419', 'P20226')"
"('O75400', 'Q9NPH3')"
"('P62241', 'P08865')"
"('Q13535', 'Q92900')"
"('O75914', 'Q15746')"
"('Q9H2G2', 'Q9Y2J2')"
"('Q99759', 'Q12959')"
"('P00747', 'Q8TEW0')"
"('P07437', 'O60603')"
"('Q04206', 'Q96JB5')"
"('Q00653', 'Q07817')"
"('Q9NPI6', 'P31483')"
"('P85037', 'P31946')"
"('P08172', 'P50151')"
"('Q9BQD3', 'Q96EZ8')"
"('Q9UNM6', 'O75832')"
"('Q14258', 'O14933')"
"('Q96H15', 'Q96D42')"
"('Q9H492', 'O95352')"
"('Q13485', 'Q9HC98')"
"('P22626', 'P55795')"
"('Q13087', 'P21246')"
"('P01876', 'P02766')"
"('Q04864', 'O00221')"
"('Q8N5Z5', 'Q96CV9')"
"('P62328', 'P68104')"
"('Q9UBI6', 'P45984')"
"('Q16659', 'O15400')"
"('Q92597', 'Q96CW1')"
"('Q15654', 'Q9Y4K3')"
"('P49715', 'Q99062')"
"('P0DJD0', 'Q6EEV6')"
"('Q16625', 'O95500')"
"('Q96MT8', 'Q9BQD3')"
"('P35462', 'P16520')"
"('P01903', 'P48382')"
"('Q15287', 'P14866')"
"('Q13315', 'Q92547')"
"('O60739', 'P60900')"
"('Q9Y4K3', 'Q147X3')"
"('O95336', 'Q01844')"
"('Q69YN2', 'O75674')"
"('Q9NVW2', 'P51668')"
"('Q99558', 'P17066')"
"('P62993', 'Q86SG6')"
"('P09104', 'Q16842')"
"('Q92643', 'O43292')"
"('Q8IWV7', 'P49703')"
"('Q99677', 'P59768')"
"('Q99759', 'Q13797')"
"('P16220', 'Q2KJY2')"
"('Q9Y3M8', 'P06733')"
"('Q16643', 'O43809')"
"('P42224', 'P21741')"
"('P04637', 'P54132')"
"('Q15691', 'Q13586')"
"('P31994', 'P28482')"
"('O00401', 'P59998')"
"('P53350', 'Q9Y5Q9')"
"('P20810', 'P04632')"
"('P40189', 'P21860')"
"('P83881', 'P62424')"
"('Q7Z6G3', 'O60244')"
"('P05014', 'P08887')"
"('O43295', 'Q07889')"
"('Q9UKS7', 'Q13422')"
"('Q13202', 'P27361')"
"('Q13158', 'P50591')"
"('Q13976', 'Q13936')"
"('Q13315', 'P49321')"
"('O95178', 'Q9NX14')"
"('Q9Y4R7', 'Q86XS8')"
"('P07339', 'O00585')"
"('Q16644', 'P04792')"
"('Q99459', 'Q9UBP9')"
"('O95136', 'Q14344')"
"('O14610', 'Q8WYR1')"
"('Q15008', 'P54727')"
"('Q14164', 'Q15785')"
"('Q99750', 'Q9GZM7')"
"('P01857', 'Q9UL42')"
"('P62241', 'P63220')"
"('Q9BUB5', 'P02686')"
"('P55036', 'P01106')"
"('Q9GZV4', 'P43146')"
"('P32969', 'P61313')"
"('P16870', 'Q5T3J3')"
"('Q13424', 'O60242')"
"('P62753', 'P62263')"
"('P17544', 'O15525')"
"('P51946', 'P10275')"
"('Q9UPT9', 'Q9Y6J9')"
"('P09471', 'P51828')"
"('Q9BYD1', 'Q9Y4K3')"
"('B2RTY4', 'P0CAP1')"
"('P46100', 'Q9Y383')"
"('P32969', 'Q02543')"
"('P00519', 'Q9NRJ4')"
"('P22694', 'P23634')"
"('Q02156', 'Q5SW24')"
"('Q6P2Q9', 'Q15029')"
"('Q9BY41', 'Q7Z2G1')"
"('P09913', 'P05783')"
"('Q9UGI9', 'P01303')"
"('P38936', 'P12004')"
"('Q09472', 'Q9UBN7')"
"('Q8TEL6', 'Q16531')"
"('O75592', 'P63104')"
"('P18206', 'P40126')"
"('Q06587', 'P61077')"
"('P10644', 'Q96EZ8')"
"('Q96BK5', 'P62899')"
"('P13569', 'Q8WWM7')"
"('Q04726', 'Q08117')"
"('O14576', 'O43264')"
"('Q9GZM8', 'O14709')"
"('P56556', 'O95169')"
"('O96020', 'P46527')"
"('Q13315', 'Q12756')"
"('Q9Y243', 'P22736')"
"('P01889', 'Q13263')"
"('Q9ULV8', 'P43403')"
"('Q9NQR1', 'P62805')"
"('O15379', 'P23769')"
"('Q8N5U6', 'P51668')"
"('Q9P2K3', 'Q8NHQ1')"
"('O75525', 'P07910')"
"('P08651', 'O00712')"
"('Q86YD1', 'Q08495')"
"('P22087', 'Q9UIF9')"
"('P61956', 'P49792')"
"('Q15287', 'Q15393')"
"('Q14653', 'Q86WV6')"
"('Q9Y2J2', 'P12931')"
"('Q13472', 'P83916')"
"('Q04695', 'Q06124')"
"('P31946', 'P35232')"
"('Q6ZSY5', 'P15735')"
"('P61978', 'P0CG48')"
"('P52747', 'Q14653')"
"('Q13868', 'Q8TF46')"
"('P05412', 'Q9UPN3')"
"('Q13554', 'P30307')"
"('Q8IYB3', 'P52756')"
"('P17844', 'P61978')"
"('Q16363', 'P53708')"
"('P46527', 'P0CG47')"
"('Q15047', 'O43261')"
"('Q13111', 'Q09028')"
"('Q9Y5J5', 'O75746')"
"('Q13485', 'Q9NRA8')"
"('Q71SY5', 'Q15648')"
"('Q13444', 'Q15645')"
"('P49368', 'Q9NX70')"
"('Q92499', 'P35222')"
"('P46781', 'P62277')"
"('P16520', 'P28482')"
"('O00141', 'P52272')"
"('P52630', 'P10914')"
"('P24941', 'Q12974')"
"('Q96RT1', 'Q13368')"
"('P13164', 'O95872')"
"('P25963', 'P32121')"
"('Q9Y230', 'P60709')"
"('P42771', 'Q7L590')"
"('O43795', 'Q9HAW0')"
"('Q5VZP5', 'Q9Y4K3')"
"('P78545', 'P14314')"
"('P15924', 'O60232')"
"('P46779', 'P62899')"
"('Q96DU7', 'P62158')"
"('Q04637', 'P11171')"
"('O60739', 'P61160')"
"('P26012', 'P21333')"
"('Q14699', 'Q06187')"
"('9757', 'P46108')"
"('P61328', 'P08581')"
"('P05112', 'P53567')"
"('Q15435', 'O96017')"
"('P01135', 'P08069')"
"('P48454', 'Q13936')"
"('Q8IZP0', 'Q9UQB8')"
"('O75896', 'P50851')"
"('P23588', 'P55884')"
"('Q9H0E3', 'O75528')"
"('P03956', 'P35613')"
"('P43487', 'Q9Y4K3')"
"('Q8TBK6', 'Q14498')"
"('Q9H2X6', 'Q9Y463')"
"('P19174', 'Q8WX92')"
"('Q04206', 'P78423')"
"('Q16566', 'P29474')"
"('Q99750', 'Q9NX55')"
"('P05000', 'P40238')"
"('P32969', 'P62945')"
"('P38919', 'Q96Q15')"
"('Q9Y490', 'Q14011')"
"('P07332', 'P27986')"
"('P98164', 'P02649')"
"('Q92922', 'Q01196')"
"('Q9UL18', 'Q9H0A0')"
"('Q8N5Z5', 'P25786')"
"('P16871', 'P60660')"
"('Q9NQU5', 'P53671')"
"('P24522', 'Q8N205')"
"('P62191', 'Q14318')"
"('Q9P1W8', 'O43914')"
"('P63165', 'Q99666')"
"('Q13315', 'Q9GZT6')"
"('Q9GZX6', 'Q6UXL0')"
"('O43172', 'O75554')"
"('P06400', 'P35232')"
"('P62277', 'P62841')"
"('Q86WV1', 'O15117')"
"('P08887', 'P23458')"
"('Q14D04', 'O60739')"
"('P28482', 'P16989')"
"('P56556', 'P03886')"
"('P36897', 'P84022')"
"('Q13573', 'Q96CB8')"
"('Q8WXI2', 'Q86TA1')"
"('O60346', 'P62068')"
"('O60934', 'P24864')"
"('Q92599', 'Q15019')"
"('Q9NR31', 'P01889')"
"('P0C5Y9', 'Q8IYW5')"
"('Q13177', 'Q92609')"
"('Q9H8H0', 'P27448')"
"('O60674', 'P52630')"
"('Q15750', 'P36897')"
"('P17542', 'Q92769')"
"('O95163', 'P02766')"
"('Q99459', 'Q96JP2')"
"('P07737', 'P16871')"
"('O95997', 'P04637')"
"('Q99496', 'Q96LR5')"
"('P62993', 'Q9HBG7')"
"('P01574', 'P31785')"
"('Q8N9W6', 'Q9NQZ3')"
"('P40763', 'P42224')"
"('Q9NR33', 'P61964')"
"('P08631', 'P12314')"
"('Q9BS18', 'Q9UM11')"
"('Q9UPN9', 'Q9BWW4')"
"('O95400', 'Q07666')"
"('P18146', 'Q9BX73')"
"('Q86UW7', 'P62837')"
"('Q15109', 'P80511')"
"('P68400', 'O60282')"
"('Q9Y2S0', '100008589')"
"('Q7L2E3', 'O75376')"
"('Q13315', 'Q9NS23')"
"('Q9GZX6', 'P26951')"
"('Q9H819', 'P49716')"
"('Q8WUI4', 'P0C0S5')"
"('Q03014', 'P52945')"
"('P0C0S8', 'P06899')"
"('Q9Y6M9', 'P17568')"
"('Q5VTR2', 'Q9UNS2')"
"('P31947', 'P06493')"
"('Q9HC24', 'Q99417')"
"('Q9BRP4', 'Q99460')"
"('Q14790', 'Q13618')"
"('Q9UGU5', 'P55055')"
"('Q07020', 'P40429')"
"('P49841', 'O75689')"
"('O75044', 'Q96L33')"
"('P17844', 'P52272')"
"('P17252', 'Q9NYA1')"
"('Q71F56', 'Q6P2C8')"
"('Q8NHW4', 'P51681')"
"('Q13724', 'P61073')"
"('P13667', 'Q07817')"
"('P41279', 'Q02750')"
"('P10914', 'P01589')"
"('O00257', 'Q03164')"
"('Q15119', 'Q9Y243')"
"('P51587', 'P21333')"
"('Q07955', 'O43172')"
"('P51813', 'P12931')"
"('P08754', 'P08631')"
"('O75369', 'P16333')"
"('Q01201', 'P08107')"
"('Q9BTC8', 'Q92769')"
"('P23508', 'Q8WXF1')"
"('P18146', 'Q16667')"
"('O75365', 'Q15386')"
"('Q09161', 'P61981')"
"('Q99750', 'P78381')"
"('O43918', 'P17844')"
"('Q9UHA4', 'Q9NQL2')"
"('Q92844', 'Q9P2J5')"
"('P06748', 'Q99459')"
"('Q9HC98', 'Q8TD19')"
"('O00180', 'P63279')"
"('Q09472', 'P10242')"
"('P48061', 'P51679')"
"('P40763', 'Q9Y478')"
"('O14818', 'O43353')"
"('P06576', 'Q01085')"
"('Q99558', 'Q92851')"
"('O15164', 'P08107')"
"('Q92793', 'P19878')"
"('P38646', 'Q04206')"
"('Q5T3J3', 'O95257')"
"('Q13228', 'Q5UIP0')"
"('Q16236', 'Q04828')"
"('P29317', 'P46109')"
"('P42566', 'P08069')"
"('O43502', 'O43543')"
"('Q96ST3', 'Q06455')"
"('P61204', 'P53367')"
"('P16333', 'Q9BXM0')"
"('Q13797', 'Q13683')"
"('Q12906', 'P78527')"
"('P05231', 'P78552')"
"('P60842', 'O95402')"
"('P18124', 'P26373')"
"('P51668', 'Q6ZSG1')"
"('Q96KQ7', 'Q99684')"
"('P07951', 'P12757')"
"('Q9NZ63', 'O00267')"
"('P49841', 'P08107')"
"('Q9HAZ2', 'Q15796')"
"('Q9NY61', 'O95751')"
"('P04745', 'P04179')"
"('P50453', 'Q9Y3C7')"
"('P98177', 'P24522')"
"('Q16584', 'Q12851')"
"('P08572', 'P31431')"
"('O75554', 'O43290')"
"('P12956', 'P15498')"
"('Q99570', 'Q9Y6G3')"
"('P19012', 'O95751')"
"('P15927', 'Q9Y3C7')"
"('Q8IXH7', 'Q8N163')"
"('Q9HD67', 'Q16658')"
"('P05129', 'Q8TD31')"
"('Q06455', 'Q9UPN9')"
"('Q13315', 'O75717')"
"('O75832', 'O00232')"
"('Q96HA8', 'P00492')"
"('P46108', 'P78345')"
"('Q9NZT1', 'Q96LZ3')"
"('P23528', 'P05023')"
"('P15121', 'P55345')"
"('O43390', 'Q9Y285')"
"('O00217', 'P03901')"
"('O14980', 'Q96RS0')"
"('Q9P2K8', 'P05198')"
"('O75420', 'Q9UMX1')"
"('P01106', 'P02545')"
"('P43487', 'Q9UET6')"
"('O15145', 'Q86YJ6')"
"('P07948', 'Q01362')"
"('P46108', 'O15085')"
"('Q92993', 'P62805')"
"('P11142', 'P09874')"
"('P08238', 'P11586')"
"('O75970', 'Q9NSI5')"
"('P49588', 'P08238')"
"('Q9BPX1', 'P35638')"
"('P01106', 'P12757')"
"('O95741', 'P02766')"
"('P78345', 'P12931')"
"('P37802', 'P11171')"
"('Q8NG95', 'P38405')"
"('Q9UHD2', 'O75143')"
"('P62877', 'Q92466')"
"('P20645', 'P98164')"
"('Q96GC9', 'Q14457')"
"('P54259', 'O95251')"
"('Q9NRR5', 'Q6P1W5')"
"('Q92993', 'Q52LR7')"
"('P18887', 'P06241')"
"('Q9H2G2', 'Q13023')"
"('P48039', 'P59768')"
"('Q96ES7', 'P78537')"
"('P27816', 'Q13885')"
"('P43246', 'Q9NSU2')"
"('P26358', 'Q15910')"
"('Q05516', 'Q15102')"
"('Q9Y4K3', 'O95816')"
"('O94972', 'O00463')"
"('Q8N1F7', 'O00422')"
"('Q15717', 'P07333')"
"('Q8NEM7', 'O75529')"
"('Q9Y4K3', 'O43187')"
"('P08572', 'P06756')"
"('P61513', 'Q02878')"
"('Q8N3Y3', 'O43505')"
"('Q86VX9', 'Q5VTD9')"
"('P62273', 'P29372')"
"('P78348', 'Q9NRD5')"
"('P41567', 'B5ME19')"
"('Q9C005', 'Q8NEZ4')"
"('P36956', 'Q2TB90')"
"('P04179', 'P01037')"
"('P35626', 'Q9UGF6')"
"('P02458', 'Q05397')"
"('O00267', 'P22415')"
"('Q9NRZ9', 'O76071')"
"('Q9UQM7', 'O43707')"
"('Q5W0B1', 'O14874')"
"('P62191', 'Q9UNM6')"
"('Q8NH50', 'P38405')"
"('Q9Y6N6', 'P05556')"
"('P24666', 'O60739')"
"('Q9UKV3', 'Q13573')"
"('O60383', 'Q16637')"
"('Q9BZX2', 'P06241')"
"('Q9UHJ3', 'P24666')"
"('O14543', 'Q14765')"
"('Q9Y243', 'Q9UKG1')"
"('P16871', 'P41182')"
"('P52333', 'Q99570')"
"('Q13526', 'P05412')"
"('Q9Y277', 'P49662')"
"('P15863', 'P50221')"
"('P23246', 'O75554')"
"('Q9UK45', 'Q96B26')"
"('Q8N668', 'P25963')"
"('Q9H1J7', 'O75084')"
"('P12931', 'P07355')"
"('P63208', 'Q96CD0')"
"('Q9P2E3', 'P51668')"
"('P22612', 'P16118')"
"('O95622', 'Q8WZA2')"
"('Q8NGJ2', 'P38405')"
"('P12830', 'O43707')"
"('Q7Z494', 'O95433')"
"('P09429', 'Q9NR96')"
"('Q9Y6H5', 'P21246')"
"('P28566', 'P09471')"
"('P13385', 'P03950')"
"('P51617', 'O43353')"
"('O75899', 'P50150')"
"('O75015', 'B5ME96')"
"('P46109', 'P43405')"
"('Q13490', 'Q9Y6K9')"
"('O94864', 'Q92830')"
"('P04818', 'Q99962')"
"('P68133', 'Q8TDR0')"
"('P46459', 'P23470')"
"('P11441', 'Q13573')"
"('P20226', 'P06400')"
"('P63104', 'P06576')"
"('Q9Y5J5', 'O95433')"
"('P51817', 'Q9Y698')"
"('Q9H5I1', 'Q9UFW8')"
"('Q08945', 'Q6DRA6')"
"('P02795', 'Q15139')"
"('Q96NY8', 'Q92692')"
"('Q96AE4', 'Q92879')"
"('P36897', 'Q8TAI7')"
"('Q7Z2V1', 'Q8ND90')"
"('Q9BQ66', 'Q9P2R6')"
"('P84022', 'P37275')"
"('P61960', 'Q9UK32')"
"('Q9UHA4', 'Q8IWV7')"
"('P61981', 'Q9GZM8')"
"('Q9UNQ0', 'P0CG48')"
"('P12931', 'Q05513')"
"('P25101', 'P29992')"
"('Q00169', 'Q15126')"
"('Q14164', 'P00492')"
"('Q02790', 'P04150')"
"('Q04206', 'P09914')"
"('Q14832', 'P04899')"
"('Q9NV31', 'Q9NZQ3')"
"('P19447', 'P51948')"
"('P78527', 'O95714')"
"('O15379', 'P28702')"
"('O00459', 'P14415')"
"('Q9Y4K3', 'P58107')"
"('P05113', 'P31785')"
"('Q9BQA1', 'P54105')"
"('P31946', 'Q96F86')"
"('O00167', 'P19086')"
"('406911', 'Q96LC9')"
"('Q6IE81', 'Q92599')"
"('O14512', 'O60674')"
"('P47898', 'P04899')"
"('P01100', 'P35638')"
"('P48047', 'Q9Y4K3')"
"('P18859', 'P51812')"
"('Q96DE5', 'P30260')"
"('P60709', 'Q9UKX3')"
"('406906', 'Q9BUM1')"
"('Q14315', 'P19174')"
"('P21912', 'P20132')"
"('406938', 'Q13568')"
"('P46934', 'Q15797')"
"('P23508', 'P46926')"
"('P31249', 'P12980')"
"('P22532', 'Q16659')"
"('P04637', 'Q99445')"
"('P29353', 'Q9UQC2')"
"('Q9NPA5', 'Q9UKR5')"
"('P62854', 'Q96BK5')"
"('P19320', 'Q9Y5S8')"
"('Q9H0H5', 'Q06124')"
"('P10242', 'Q92793')"
"('Q9BUB5', 'O43432')"
"('P61019', 'P14672')"
"('Q92831', 'Q14186')"
"('Q6P2Q9', 'Q00653')"
"('O75159', 'Q6UXL0')"
"('Q7L5N1', 'Q15078')"
"('P17275', 'O60675')"
"('Q16539', 'Q06413')"
"('P55769', 'P83876')"
"('Q15836', 'Q9UNK0')"
"('O43255', 'Q12933')"
"('P48740', 'O00187')"
"('O95178', 'P03891')"
"('Q6NVY1', 'P16104')"
"('P14416', 'P63151')"
"('Q00987', 'Q96FW1')"
"('Q15047', 'P62805')"
"('Q9NPJ6', 'Q9NX70')"
"('P42338', 'P48736')"
"('P05814', 'Q13952')"
"('Q8IXK0', 'Q96GD3')"
"('P10145', 'Q14103')"
"('Q5T3J3', 'P51948')"
"('Q13136', 'O75334')"
"('O00483', 'O43674')"
"('P62993', 'Q9P1A6')"
"('P58107', 'Q99759')"
"('Q15542', 'P21675')"
"('Q8TDN4', 'P04637')"
"('O14512', 'P35568')"
"('P63218', 'P11229')"
"('P49321', 'Q05397')"
"('P49755', 'Q9Y2Q3')"
"('O00273', 'Q96NT1')"
"('Q9UM73', 'O60674')"
"('P09661', 'P08579')"
"('Q9UKM9', 'O60858')"
"('Q92835', 'Q13588')"
"('P62837', 'Q96PU4')"
"('Q14974', 'Q99459')"
"('O75843', 'Q8IZH2')"
"('O75159', 'P26951')"
"('Q13228', 'Q13595')"
"('P22670', 'Q15797')"
"('P55735', 'Q15437')"
"('P54253', 'Q8WWM7')"
"('Q14444', 'O75554')"
"('P16298', 'P41594')"
"('P23634', 'Q12959')"
"('P54105', 'P62318')"
"('442917', 'O95980')"
"('P11802', 'P40305')"
"('P19838', 'P04637')"
"('Q9UK08', 'P40145')"
"('Q96A32', 'P35580')"
"('P13725', 'P23458')"
"('Q9BSJ2', 'P23258')"
"('Q7Z434', 'Q9UHD2')"
"('407026', 'P09486')"
"('Q9UPN3', 'Q9UHC6')"
"('Q9Y2X8', 'Q14139')"
"('Q15291', 'Q9UBL3')"
"('P17947', 'P30740')"
"('P51970', 'O15239')"
"('P62714', 'O43815')"
"('Q9UM73', 'P35568')"
"('P14635', 'P04637')"
"('Q15306', 'Q86UE8')"
"('Q16629', 'Q9BUJ2')"
"('Q9Y3D9', 'P40337')"
"('Q16539', 'Q96DM3')"
"('Q13227', 'Q96KB5')"
"('P05386', 'P15927')"
"('P08700', 'P32927')"
"('Q9NRI5', 'P12883')"
"('Q9Y371', 'Q13617')"
"('Q9NZV5', 'Q15788')"
"('P43694', 'Q13469')"
"('P51965', 'Q96BH1')"
"('P56746', 'Q8NI35')"
"('Q14192', 'Q13485')"
"('P52742', 'P49841')"
"('P63215', 'Q9UBY5')"
"('P62829', 'P46776')"
"('P68104', 'Q16829')"
"('P60709', 'P35268')"
"('O43524', 'Q9NTG7')"
"('Q7Z434', 'Q15365')"
"('P30050', 'P05387')"
"('P31946', 'Q9BQA1')"
"('P56693', 'P35712')"
"('Q9H0R8', 'P40939')"
"('Q13418', 'Q8NAF0')"
"('O00329', 'P54709')"
"('P09211', 'Q9NRX1')"
"('O60343', 'Q8NEY1')"
"('Q9BVA1', 'Q99759')"
"('P25786', 'P01889')"
"('Q9NX24', 'Q9Y4K3')"
"('P41567', 'Q14152')"
"('Q16659', 'Q8NCW5')"
"('Q7L590', 'Q9BRX5')"
"('Q9H5J8', 'Q8N5V2')"
"('Q04206', 'Q8N163')"
"('A0JLT2', 'O15514')"
"('P46781', 'P62241')"
"('P22736', 'Q13263')"
"('Q92985', 'P63146')"
"('P00519', 'Q15303')"
"('Q13568', 'Q92985')"
"('O14964', 'P0CG48')"
"('P29728', 'Q9HC29')"
"('P62877', 'Q969H0')"
"('Q08170', 'Q15365')"
"('P09651', 'P04150')"
"('P09493', 'P60709')"
"('P50750', 'P49336')"
"('O43504', 'P04406')"
"('P04406', 'Q92993')"
"('P16104', 'O43918')"
"('Q03518', 'Q14790')"
"('Q04206', 'Q16548')"
"('Q9HB58', 'Q15714')"
"('P49593', 'Q9UQM7')"
"('P62877', 'Q9NXK8')"
"('Q92830', 'P61244')"
"('P09471', 'P40145')"
"('Q01081', 'Q13573')"
"('P01567', 'Q9HBE5')"
"('P45983', 'P05067')"
"('P41279', 'Q00653')"
"('O94941', 'P62256')"
"('O95391', 'Q15834')"
"('Q15648', 'Q99576')"
"('P05231', 'P02741')"
"('Q9Y5P6', 'O60684')"
"('Q15714', 'Q6UB35')"
"('P16220', 'Q5FWF4')"
"('O00422', 'P61247')"
"('Q99961', 'Q99963')"
"('O95071', 'Q15796')"
"('A6NM45', 'P56748')"
"('Q8NHQ1', 'Q9BPX7')"
"('Q9UKJ3', 'Q15287')"
"('P23511', 'P08183')"
"('P63104', 'P54253')"
"('Q96T60', 'O75746')"
"('Q96A00', 'Q02156')"
"('P17947', 'P08575')"
"('Q99250', 'Q9HCE6')"
"('P18146', 'Q99972')"
"('P31269', 'P40425')"
"('A6NHL2', 'P04350')"
"('P17301', 'P18564')"
"('P78369', 'O15551')"
"('P22694', 'P08754')"
"('P01889', 'P53007')"
"('O00221', 'P54136')"
"('O95433', 'P30793')"
"('Q99558', 'O76021')"
"('Q9UIV8', 'P18146')"
"('Q13137', 'Q9Y4Z0')"
"('Q96BK5', 'P10599')"
"('P61313', 'P18124')"
"('Q9Y2Q3', 'Q8WUM4')"
"('Q8N5V2', 'Q9BPX7')"
"('Q92561', 'P09651')"
"('P15692', 'P06400')"
"('P81605', 'P63104')"
"('Q07157', 'P63267')"
"('Q9Y6G9', 'Q13509')"
"('P06576', 'P36542')"
"('P55075', 'P35968')"
"('Q13895', 'P05787')"
"('P05154', 'P20151')"
"('P28482', 'P12270')"
"('Q9H9B4', 'Q14164')"
"('Q9BWT7', 'Q9Y6K9')"
"('P51681', 'Q16363')"
"('P84022', 'P62993')"
"('Q13363', 'P61968')"
"('P54619', 'Q9BUM1')"
"('Q92993', 'Q96L91')"
"('406947', 'Q9BZW5')"
"('Q9ULH1', 'P16333')"
"('Q02224', 'Q9Y6A5')"
"('Q15181', 'P31749')"
"('Q96ME1', 'Q9BQ66')"
"('Q8IWW6', 'P61587')"
"('Q01201', 'P52292')"
"('Q03252', 'O43918')"
"('P35869', 'Q16531')"
"('P12429', 'P04637')"
"('Q9H1Y0', 'Q15843')"
"('O00329', 'P42338')"
"('O15504', 'Q8N1F7')"
"('P32121', 'Q8NGN4')"
"('P62993', 'Q13813')"
"('Q12873', 'Q16891')"
"('P00492', 'P40337')"
"('406906', 'Q9H6Z9')"
"('P03901', 'Q86Y39')"
"('Q13751', 'P56199')"
"('P18564', 'P51636')"
"('P47897', 'Q99558')"
"('P43351', 'O43543')"
"('P18146', 'P10242')"
"('P0CG47', 'P10244')"
"('Q99459', 'O75616')"
"('P78527', 'P22415')"
"('O00548', 'P21675')"
"('O00571', 'P08047')"
"('P56192', 'Q9Y478')"
"('P04637', 'P25963')"
"('Q15149', 'Q9UKW4')"
"('Q8WWY3', 'O94906')"
"('P0CG48', 'Q9UHC7')"
"('O75534', 'Q9Y478')"
"('P23508', 'P02786')"
"('P46926', 'P23508')"
"('Q9BUJ2', 'P31942')"
"('P10275', 'O94916')"
"('P49336', 'Q9Y2X0')"
"('Q9NPF7', 'Q14627')"
"('P60484', 'P05060')"
"('P08754', 'P01116')"
"('P83881', 'Q92901')"
"('P54253', 'Q9H4I2')"
"('P20702', 'Q06546')"
"('P04626', 'P46108')"
"('O15164', 'Q13185')"
"('P09874', 'Q92547')"
"('Q8NC60', 'Q9UMS0')"
"('P27361', 'Q9UHA4')"
"('P61619', 'O75365')"
"('P51671', 'P32248')"
"('O43924', 'P36404')"
"('O95166', 'P07437')"
"('O75689', 'P41743')"
"('Q9NPH9', 'P14784')"
"('Q96C03', 'Q9UI14')"
"('Q76N89', 'O14640')"
"('P68371', 'P51149')"
"('Q00839', 'Q00653')"
"('Q86X55', 'P37231')"
"('P15056', 'Q3ZCQ8')"
"('407040', 'Q01094')"
"('P61289', 'P51116')"
"('Q13976', 'P57103')"
"('O95990', 'P10599')"
"('P25054', 'P21333')"
