negatives
"('Q93008', 'P00533')"
"('P67870', 'P05455')"
"('Q08379', 'P04264')"
"('Q9UI10', 'Q99571')"
"('Q86V21', 'P42226')"
"('Q00532', 'Q96EB6')"
"('Q6P2Q9', 'P38936')"
"('A0JLT2', 'P60842')"
"('Q71UI9', 'P0C1H6')"
"('Q8IXZ2', 'Q96EY7')"
"('P63167', 'Q9Y5J5')"
"('Q9H9T3', 'Q8IU60')"
"('Q15750', 'P05386')"
"('Q8IYW5', 'P61088')"
"('Q13724', 'P61073')"
"('P04637', 'Q92481')"
"('P17655', 'Q8IUH5')"
"('P35249', 'P05412')"
"('Q9H410', 'Q9HBM1')"
"('Q9UK73', 'Q92905')"
"('P78563', 'Q53GS9')"
"('P62195', 'Q14994')"
"('Q9UL51', 'Q9H2G2')"
"('Q92542', 'Q96KA5')"
"('P62314', 'Q00839')"
"('O14744', 'P31269')"
"('Q05086', 'Q8TDY4')"
"('O95467', 'Q9UH62')"
"('Q9H6A0', 'P34932')"
"('Q9NRN9', 'Q9BV44')"
"('Q02078', 'Q13485')"
"('P50395', 'P35241')"
"('Q92985', 'Q15796')"
"('O15162', 'Q16625')"
"('O75369', 'Q9NPJ6')"
"('P60709', 'Q92905')"
"('Q99952', 'O14796')"
"('P17655', 'O14980')"
"('P60896', 'Q9BRP4')"
"('Q9Y4P1', 'P19013')"
"('Q03060', 'Q99941')"
"('Q9ULW0', 'O14828')"
"('P49959', 'Q8WX92')"
"('Q8TBZ8', 'Q96KN7')"
"('P62191', 'P28062')"
"('P23396', 'O00767')"
"('O95751', 'Q9H0I2')"
"('Q15788', 'P03372')"
"('Q15008', 'Q9BV73')"
"('Q9Y265', 'Q70CQ1')"
"('Q09472', 'Q9P0U4')"
"('P53779', 'P23219')"
"('O00214', 'P08648')"
"('Q15691', 'O60739')"
"('O15126', 'Q9HCE1')"
"('Q12962', 'Q15543')"
"('P22087', 'Q8IWA0')"
"('P03372', 'Q8IY81')"
"('P07437', 'Q9UGJ1')"
"('O60645', 'P04629')"
"('O75604', 'Q9UBU9')"
"('P56199', 'Q13797')"
"('Q63HR2', 'P60410')"
"('P55957', 'Q75N90')"
"('Q9UNS2', 'Q9Y6K9')"
"('P09622', 'Q5T6F2')"
"('P25786', 'P13612')"
"('O75306', 'Q9NPL8')"
"('P03372', 'P62263')"
"('P68402', 'P61586')"
"('P61218', 'Q13261')"
"('Q99683', 'Q8WUM4')"
"('Q00005', 'Q9Y5Z7')"
"('Q9HD26', 'Q08708')"
"('P02686', 'Q86UE8')"
"('Q9BUY5', 'Q99750')"
"('Q9H4B7', 'O14576')"
"('Q9NPJ6', 'Q99909')"
"('P62140', 'Q969H0')"
"('P05013', 'P10912')"
"('P05388', 'Q32MZ4')"
"('Q12805', 'P29474')"
"('Q9H4M9', 'Q8NDF8')"
"('P57740', 'P52948')"
"('P60484', 'Q15022')"
"('Q6RW13', 'Q14CZ7')"
"('Q9Y458', 'P31273')"
"('O00444', 'Q5VWP2')"
"('P61088', 'P30084')"
"('P15336', 'P29034')"
"('Q8NI27', 'Q09161')"
"('Q9NZ01', 'Q9H0U3')"
"('Q9HCE1', 'Q9Y5B6')"
"('Q5VTR2', 'P27348')"
"('Q9BRX9', 'Q9BQ65')"
"('Q07869', 'Q14693')"
"('Q8IY37', 'Q15654')"
"('Q9BZF9', 'O43847')"
"('P17252', 'Q13164')"
"('O75386', 'P35609')"
"('P61006', 'P27105')"
"('Q96MF2', 'Q6ZUT1')"
"('Q96HY7', 'P09622')"
"('P49407', 'P06576')"
"('P22459', 'P16389')"
"('P40938', 'Q13415')"
"('Q9BVJ7', 'Q71U36')"
"('Q9UGJ0', 'O15067')"
"('Q7L2J0', 'P35226')"
"('Q7Z5K2', 'Q8N3U4')"
"('P45983', 'Q9H2B2')"
"('O75716', 'Q6PEX3')"
"('P09958', 'Q9H8Y8')"
"('P08865', 'P69892')"
"('Q9H0G5', 'O00159')"
"('Q32NB8', 'O00151')"
"('O43298', 'P25800')"
"('Q7L1V2', 'Q9P253')"
"('Q9NVI7', 'Q9UBN7')"
"('Q9Y4B6', 'O14746')"
"('P67870', 'P55957')"
"('P55259', 'P43220')"
"('P34931', 'Q00613')"
"('P04637', 'Q99576')"
"('O43660', 'Q15459')"
"('Q9GZP9', 'Q15011')"
"('Q04206', 'P50281')"
"('P0CI25', 'Q13616')"
"('P27824', 'Q9HDC9')"
"('P63279', 'O95644')"
"('O00567', 'P62081')"
"('P24928', 'Q5T200')"
"('P52294', 'P34932')"
"('Q99961', 'Q07666')"
"('O00203', 'Q8IVT5')"
"('Q5T752', 'P60411')"
"('Q7Z7F7', 'Q9BYG5')"
"('Q9Y3T9', 'Q15397')"
"('P10721', 'P32927')"
"('Q07889', 'P63104')"
"('P60410', 'Q9UHI8')"
"('Q09666', 'Q99459')"
"('P62310', 'P62314')"
"('Q01844', 'O75475')"
"('Q00839', 'Q12788')"
"('P01241', 'P15260')"
"('P83916', 'Q5FBB7')"
"('P31943', 'Q9H492')"
"('Q96S44', 'Q9NWX6')"
"('P35221', 'Q9UDY2')"
"('Q99853', 'Q99956')"
"('Q8NGI2', 'Q9P2W3')"
"('P30520', 'Q16719')"
"('Q96B97', 'Q13490')"
"('Q15075', 'P04637')"
"('Q96EG3', 'Q15973')"
"('P10074', 'Q96L11')"
"('Q86V81', 'O43447')"
"('P09525', 'P16104')"
"('Q9UJT2', 'P62993')"
"('P49207', 'P62917')"
"('Q9H2J4', 'Q9UPM9')"
"('Q86SQ0', 'O00159')"
"('Q15717', 'Q92882')"
"('Q07955', 'P04004')"
"('Q9P2B7', 'Q9UM13')"
"('P49736', 'Q7RTV0')"
"('Q14919', 'Q92956')"
"('P04637', 'O75909')"
"('Q96EQ0', 'Q5VUA4')"
"('Q9NVN8', 'O00541')"
"('Q8NEV1', 'Q8IVP5')"
"('O75882', 'Q92905')"
"('Q9P2P5', 'Q9UJX2')"
"('Q9UNS1', 'P15927')"
"('Q86VP6', 'Q9UBX2')"
"('O60925', 'Q9UHV9')"
"('Q96HH9', 'Q9NX47')"
"('P14373', 'Q15937')"
"('O75385', 'Q96KP1')"
"('Q13188', 'P40855')"
"('Q9H9S0', 'O94776')"
"('Q16625', 'Q92908')"
"('Q9BQK8', 'Q9Y597')"
"('P17844', 'Q68CZ2')"
"('O43542', 'Q9Y279')"
"('Q05655', 'Q13443')"
"('O75530', 'P10746')"
"('P27448', 'P02766')"
"('P46783', 'P25398')"
"('P28074', 'Q9UKV5')"
"('P17812', 'P56545')"
"('Q9H2J4', 'P49368')"
"('P54727', 'Q13200')"
"('Q9H0W5', 'P53621')"
"('P43403', 'O95169')"
"('P23025', 'P29084')"
"('Q9UI12', 'P60953')"
"('Q8NHU6', 'P35221')"
"('P02545', 'P35232')"
"('Q9UHV2', 'P53618')"
"('P20339', 'Q8NEB9')"
"('Q9H0W5', 'Q15759')"
"('P17655', 'Q13885')"
"('O75569', 'Q16666')"
"('P32121', 'Q8NGB9')"
"('P25098', 'P25025')"
"('P62316', 'Q8NHQ1')"
"('P49716', 'Q9NQ66')"
"('P17544', 'O94763')"
"('Q68DK7', 'P50750')"
"('P09430', 'Q03181')"
"('O00308', 'Q15018')"
"('Q14565', 'O15131')"
"('P10321', 'Q8WU17')"
"('P22694', 'Q86YV6')"
"('Q9UHV9', 'P36873')"
"('O15144', 'P55072')"
"('Q9NYJ8', 'Q15303')"
"('Q9UKY1', 'Q15942')"
"('P02768', 'P55318')"
"('P17612', 'Q9UH77')"
"('P61513', 'P62269')"
"('Q9UQC2', 'Q3MII6')"
"('Q6J9G0', 'P49841')"
"('P61221', 'P61247')"
"('O95104', 'Q15717')"
"('Q8IUE6', 'P15927')"
"('Q8NFD5', 'Q15468')"
"('P30084', 'Q7KZF4')"
"('Q13422', 'P62306')"
"('P21246', 'Q6P1K2')"
"('Q86UU5', 'Q08379')"
"('P61019', 'P68104')"
"('O75604', 'Q86VP1')"
"('O94875', 'Q92614')"
"('O76070', 'P17844')"
"('P00338', 'Q14654')"
"('Q15036', 'P12931')"
"('Q15831', 'Q9NNW5')"
"('Q14457', 'Q9GZQ8')"
"('P61088', 'Q99728')"
"('P63208', 'P49720')"
"('Q96CS2', 'P53365')"
"('P62273', 'P25398')"
"('Q9NVP2', 'P01024')"
"('P16473', 'Q03113')"
"('Q12906', 'Q9P2E9')"
"('O14980', 'Q92613')"
"('P13727', 'Q9H4B7')"
"('Q9Y4D7', 'P09067')"
"('Q9NP73', 'Q99675')"
"('Q9Y2H9', 'Q96FJ0')"
"('Q99759', 'P62805')"
"('P60370', 'Q15973')"
"('P41182', 'Q9Y6H3')"
"('P61088', 'P62937')"
"('P34932', 'Q92769')"
"('Q96GG9', 'Q9HCM9')"
"('Q8IZD4', 'Q5RKV6')"
"('Q8N2K1', 'A0AVI4')"
"('P68036', 'O75592')"
"('P02751', 'P26012')"
"('Q8N4V1', 'Q16891')"
"('Q15916', 'Q6VMQ6')"
"('P16298', 'Q8TAP6')"
"('P62140', 'Q9C0B0')"
"('Q8N431', 'P01111')"
"('Q7L590', 'Q14691')"
"('P62258', 'O95382')"
"('P43235', 'Q99969')"
"('Q9Y6E7', 'Q8IYQ7')"
"('O60831', 'P30519')"
"('Q86SQ0', 'P49759')"
"('Q9NVV9', 'O14556')"
"('Q9BTC8', 'Q6TGC4')"
"('Q6DKI1', 'P43358')"
"('Q6K0P9', 'Q7Z6Z7')"
"('Q92973', 'P67775')"
"('P02751', 'P05106')"
"('Q562E7', 'O14980')"
"('P21246', 'Q14974')"
"('Q14667', 'Q04864')"
"('Q2NL82', 'P61289')"
"('Q01081', 'P55081')"
"('Q13188', 'Q9P0L0')"
"('Q8N3D4', 'P19387')"
"('P12931', 'P04049')"
"('P43146', 'Q14232')"
"('O00560', 'Q9Y3C0')"
"('P40926', 'Q6ZMR3')"
"('Q92887', 'O95299')"
"('Q8TD31', 'Q6A162')"
"('P31150', 'Q15051')"
"('Q9UI14', 'Q13885')"
"('Q06710', 'Q9NRX5')"
"('Q9NPJ6', 'O75448')"
"('O75344', 'Q8IYA8')"
"('Q9NV56', 'Q9BYP8')"
"('Q9UJF2', 'Q9BPZ7')"
"('Q96D46', 'Q9Y490')"
"('Q16526', 'P62195')"
"('Q92769', 'Q99880')"
"('A8MQ03', 'Q8IW92')"
"('Q9Y6M9', 'O43677')"
"('P40227', 'Q99759')"
"('Q01844', 'Q9Y5B9')"
"('Q9Y490', 'Q6SPF0')"
"('P19338', 'Q9UNF1')"
"('Q13421', 'Q9HC36')"
"('Q92574', 'Q15382')"
"('Q9NX55', 'O60524')"
"('Q9HCE1', 'A6NHQ4')"
"('O15400', 'Q16659')"
"('Q14686', 'Q71DI3')"
"('Q9BYG4', 'Q15334')"
"('Q9H0U3', 'P05412')"
"('P0DPB3', 'P20962')"
"('O60641', 'O95819')"
"('Q9HAV0', 'O95467')"
"('P43353', 'P60370')"
"('Q08379', 'Q1MSJ5')"
"('P01730', 'Q13268')"
"('Q99755', 'P06396')"
"('P0DP23', 'Q8NCR3')"
"('Q15257', 'P31749')"
"('Q9NTX7', 'O95271')"
"('P84103', 'P98179')"
"('Q6ZRQ5', 'Q969H0')"
"('O00232', 'P60896')"
"('Q06124', 'P20138')"
"('Q8IYX7', 'Q9UK41')"
"('P08473', 'Q8NEG4')"
"('O60341', 'Q9Y3C0')"
"('Q93008', 'Q9NWZ8')"
"('O14867', 'Q92750')"
"('Q9HB07', 'Q9Y2Z0')"
"('Q03989', 'Q9NP31')"
"('P06493', 'P30153')"
"('Q99496', 'Q9UBX3')"
"('P35226', 'Q9UBU9')"
"('P62857', 'P05362')"
"('O43809', 'Q9UHD1')"
"('Q96JJ7', 'Q96GX1')"
"('P50443', 'P17931')"
"('Q9NRC8', 'Q9BQG0')"
"('Q5T653', 'Q9BZE4')"
"('Q96HP0', 'Q96N67')"
"('P31942', 'Q12874')"
"('O60282', 'P33176')"
"('Q15653', 'Q13616')"
"('Q8TBB1', 'P25100')"
"('Q8NHQ8', 'Q6WKZ4')"
"('Q92688', 'Q96GM5')"
"('P84098', 'P27635')"
"('Q9H173', 'P14923')"
"('P62699', 'Q7L5Y9')"
"('Q08211', 'P35249')"
"('P82932', 'Q9Y676')"
"('P08218', 'Q6YHK3')"
"('O60543', 'Q9HCY8')"
"('P0C7H8', 'Q8NE01')"
"('O60477', 'P04637')"
"('P61981', 'Q15532')"
"('Q6ICG6', 'P27348')"
"('A8MPP1', 'Q86WV1')"
"('O43765', 'Q9NX94')"
"('P42766', 'P05388')"
"('P12814', 'Q96RT1')"
"('Q9NZ81', 'P25788')"
"('Q9NWT6', 'Q9Y3T9')"
"('Q7L8L6', 'Q8TF05')"
"('O75663', 'Q9Y2T3')"
"('P38398', 'Q13045')"
"('Q05193', 'Q9P0V3')"
"('O15084', 'P38398')"
"('O75367', 'Q9UPP1')"
"('Q9H568', 'Q6IQ23')"
"('P05014', 'P15509')"
"('Q9BZI7', 'Q7L2J0')"
"('Q9ULM6', 'Q9UKZ1')"
"('P15498', 'Q8IZP0')"
"('Q6VAB6', 'Q7L5N1')"
"('Q9Y6R9', 'P49674')"
"('Q8IW41', 'O15264')"
"('Q12913', 'P49023')"
"('O15143', 'O15145')"
"('P05121', 'Q9UMX0')"
"('Q86VP6', 'P04406')"
"('Q7Z4H7', 'Q16594')"
"('Q15154', 'O94927')"
"('P22102', 'P52292')"
"('Q2KHM9', 'Q96GM5')"
"('O60603', 'Q92688')"
"('O60383', 'P62310')"
"('Q9H444', 'Q16739')"
"('P17612', 'Q8NGK2')"
"('P62993', 'O14490')"
"('P13646', 'Q96ES7')"
"('P28347', 'Q15561')"
"('P63208', 'P55072')"
"('Q14164', 'Q9BXJ9')"
"('O15264', 'Q15233')"
"('P07951', 'P12532')"
"('Q9Y6D0', 'Q9UBY8')"
"('O94955', 'Q13618')"
"('Q9BTW9', 'P40763')"
"('P50222', 'Q86X24')"
"('Q5TD97', 'Q9NWS9')"
"('Q15038', 'Q9UBV8')"
"('O60925', 'Q93063')"
"('Q6ZVZ8', 'P84090')"
"('Q7L190', 'P49736')"
"('Q6PEX3', 'P49639')"
"('Q96LL9', 'O95182')"
"('O00300', 'Q9Y6Q6')"
"('P53779', 'Q13547')"
"('P08572', 'P98095')"
"('O60832', 'Q9BVJ6')"
"('Q9UHD1', 'Q9NSE4')"
"('Q01201', 'Q15233')"
"('Q5VZ89', 'Q6IQ23')"
"('P35613', 'P33897')"
"('P00338', 'P04629')"
"('Q07864', 'O43493')"
"('O14908', 'Q14114')"
"('P02775', 'Q8WVM8')"
"('P01857', 'P04264')"
"('P49821', 'Q9NPL8')"
"('P48643', 'Q3KNV8')"
"('Q9GZV7', 'Q7Z3Y8')"
"('Q9UHD9', 'O95201')"
"('Q9HCE1', 'Q9UIS9')"
"('Q15435', 'O96017')"
"('Q14416', 'P59768')"
"('P04629', 'Q08211')"
"('P01563', 'Q13651')"
"('P78318', 'P19105')"
"('P16157', 'Q13009')"
"('Q13145', 'Q9UP38')"
"('Q01130', 'Q9BUJ2')"
"('A8MQ03', 'O15211')"
"('Q13618', 'Q13516')"
"('A8MQ03', 'O95231')"
"('P53779', 'Q15648')"
"('Q13247', 'P26368')"
"('Q8NA72', 'Q9NPJ6')"
"('Q7L273', 'Q96HA8')"
"('Q15717', 'O60930')"
"('Q9BPZ7', 'Q6Y7W6')"
"('O60237', 'P62140')"
"('P25098', 'Q8NGN1')"
"('Q9UKA2', 'O14967')"
"('Q6WKZ4', 'O95684')"
"('Q9UJX2', 'Q8NBZ0')"
"('Q0ZGT2', 'Q9C019')"
"('Q9BT67', 'P60484')"
"('O00602', 'P48740')"
"('P59536', 'O60493')"
"('P04629', 'P40939')"
"('Q9Y6K9', 'Q9NX24')"
"('O95007', 'P62873')"
"('P24941', 'Q9BPX5')"
"('P53985', 'Q9Y4K3')"
"('P50052', 'P50148')"
"('Q9NX18', 'O94888')"
"('P48729', 'Q9Y3M2')"
"('O94889', 'Q13618')"
"('Q9UKV8', 'O60716')"
"('Q96N21', 'O60504')"
"('O14980', 'P49411')"
"('Q12788', 'O43493')"
"('O60341', 'O95619')"
"('O60262', 'Q13368')"
"('Q08378', 'Q9HCE7')"
"('Q13642', 'Q13485')"
"('P10144', 'P11362')"
"('P40227', 'Q13573')"
"('P45984', 'P19793')"
"('Q96AX1', 'P49754')"
"('P22061', 'P02545')"
"('Q13185', 'P20962')"
"('P68431', 'Q9P013')"
"('P21802', 'Q9BYZ6')"
"('O43286', 'O95156')"
"('Q53GL0', 'P25685')"
"('P15884', 'Q15973')"
"('P42336', 'Q8NG11')"
"('P42127', 'Q01726')"
"('Q13588', 'P06239')"
"('Q5JWF2', 'P32241')"
"('P56199', 'Q9NVD7')"
"('P04155', 'P15622')"
"('Q14847', 'P61073')"
"('P29317', 'Q8WUU5')"
"('P56381', 'O00400')"
"('Q86SE5', 'Q15834')"
"('Q05932', 'P35914')"
"('P29084', 'Q96ST3')"
"('Q96GM5', 'Q9UKS6')"
"('Q8WTS6', 'P26358')"
"('Q3MHD2', 'Q86VP6')"
"('Q9Y6Q5', 'Q9NZN4')"
"('Q9Y613', 'P19474')"
"('Q8TAD2', 'P78552')"
"('P18146', 'P60002')"
"('Q8N6T7', 'Q15006')"
"('Q92993', 'Q71DI3')"
"('O14802', 'Q9UHW5')"
"('P01106', 'Q96RU3')"
"('O95231', 'Q16348')"
"('P29372', 'Q969Y2')"
"('Q13950', 'P14921')"
"('P67936', 'Q99757')"
"('Q9BRX9', 'O43559')"
"('Q9UQL6', 'P63279')"
"('Q9Y570', 'Q9HCN4')"
"('Q86X19', 'P43121')"
"('Q8NHM5', 'P51668')"
"('Q15349', 'Q8TF72')"
"('Q96SQ5', 'Q6NT76')"
"('Q6ZW61', 'P48643')"
"('P08173', 'P04899')"
"('Q86YD7', 'P53539')"
"('O95299', 'O95182')"
"('Q9BVS4', 'Q5SSJ5')"
"('Q9Y6K9', 'P27824')"
"('P61978', 'Q9UQ35')"
"('P08047', 'P24844')"
"('Q8N201', 'Q9NVR2')"
"('O60502', 'Q9HC52')"
"('Q5T4S7', 'Q7L014')"
"('P26715', 'Q06124')"
"('Q02447', 'Q15262')"
"('Q99729', 'P09016')"
"('P48357', 'O60674')"
"('P62847', 'Q12905')"
"('Q16778', 'Q8IZL8')"
"('O95793', 'P63104')"
"('P36952', 'Q9NP90')"
"('Q66LE6', 'Q13522')"
"('Q13255', 'P52294')"
"('P24941', 'O75083')"
"('Q7L5N1', 'P04083')"
"('Q13503', 'Q92831')"
"('P14923', 'P15941')"
"('P14678', 'P61326')"
"('Q92905', 'Q9NRD1')"
"('Q9UBY0', 'P13569')"
"('Q8NGM9', 'O60262')"
"('Q14166', 'Q01658')"
"('O60739', 'P50395')"
"('P12956', 'Q96KM6')"
"('P04629', 'Q9BXS5')"
"('P17707', 'P18509')"
"('Q6P1J9', 'P27348')"
"('Q07912', 'P60369')"
"('P53618', 'Q9NRD1')"
"('Q9Y5M8', 'O14828')"
"('Q7L5A3', 'Q9BUZ4')"
"('Q9ULH1', 'Q9UKS6')"
"('Q06587', 'O75530')"
"('Q9Y6J8', 'Q14683')"
"('Q504Q3', 'P62879')"
"('Q9HCE1', 'P48201')"
"('Q86UV5', 'O94855')"
"('Q9NZ81', 'P30626')"
"('Q5SXM2', 'P61289')"
"('Q9UHB9', 'O95568')"
"('P17612', 'P16070')"
"('Q14197', 'P11387')"
"('Q9NWT6', 'Q8IYU2')"
"('P27986', 'Q13501')"
"('P13804', 'Q14164')"
"('Q13523', 'P62306')"
"('Q8NBJ4', 'P40429')"
"('Q6PI48', 'P16435')"
"('O95218', 'Q13393')"
"('P78539', 'P63279')"
"('P23142', 'P54259')"
"('P12004', 'Q9Y2S7')"
"('P49790', 'Q07021')"
"('P35080', 'P47736')"
"('P58004', 'Q06830')"
"('P60896', 'Q75QN2')"
"('P31749', 'Q9Y618')"
"('O00231', 'Q15008')"
"('Q9HCE1', 'Q9UPN6')"
"('Q5VZ89', 'Q9NYF3')"
"('P54105', 'Q15181')"
"('Q9UH77', 'Q15717')"
"('P46977', 'P0C6T2')"
"('P84022', 'P12757')"
"('O60506', 'Q9NRD1')"
"('Q14160', 'Q9GZV5')"
"('P09661', 'O60506')"
"('Q92793', 'P38936')"
"('P08754', 'Q86YJ7')"
"('Q14129', 'Q8NA61')"
"('P03886', 'Q99728')"
"('P04637', 'Q03013')"
"('Q96D03', 'Q96CD2')"
"('Q14185', 'P40617')"
"('O75380', 'O75955')"
"('P33992', 'P62807')"
"('Q9P2W3', 'P40145')"
"('Q9UNF0', 'Q05209')"
"('Q96SB4', 'Q3SX64')"
"('Q8IW40', 'P26367')"
"('Q92888', 'Q8IV13')"
"('Q9UGI0', 'Q9UKB1')"
"('Q5EBL8', 'Q99720')"
"('Q9H492', 'Q02809')"
"('P60174', 'P32119')"
"('Q12933', 'Q9Y6H1')"
"('P60709', 'Q9UBC3')"
"('O60315', 'Q09028')"
"('Q8WWM7', 'Q92841')"
"('P46379', 'Q16526')"
"('P23921', 'Q8IWL3')"
"('Q4LDR2', 'Q9BZJ8')"
"('O95163', 'P25787')"
"('Q8IZT6', 'Q6NZ67')"
"('Q9H7E9', 'Q15025')"
"('P00966', 'P10398')"
"('Q9BTC8', 'Q9NP66')"
"('P07741', 'P02751')"
"('Q86VR2', 'O95858')"
"('Q9BRP8', 'P62851')"
"('P05412', 'Q6YN16')"
"('O75934', 'O76011')"
"('Q96RT1', 'P20160')"
"('Q9Y2H6', 'P46379')"
"('P26640', 'Q9H0W5')"
"('Q9BV73', 'P07910')"
"('O43597', 'P32242')"
"('Q15056', 'Q13151')"
"('P78386', 'P32242')"
"('Q99963', 'Q99961')"
"('O95292', 'Q9UMZ2')"
"('Q9NRD1', 'P49641')"
"('Q16526', 'P31943')"
"('Q6VAB6', 'P36507')"
"('P19174', 'P29590')"
"('Q08117', 'Q7RTU3')"
"('P17024', 'P60370')"
"('P50402', 'Q00839')"
"('Q5VWQ8', 'P01889')"
"('O75643', 'Q5TC82')"
"('Q8NF91', 'Q9UKV8')"
"('Q16186', 'Q8N8Y2')"
"('Q16531', 'Q13418')"
"('P15018', 'Q9HC73')"
"('P61020', 'Q9UHK0')"
"('Q13555', 'P23258')"
"('Q96KR1', 'Q9BV44')"
"('P42229', 'O43567')"
"('Q9BQ90', 'Q16555')"
"('Q92541', 'Q06124')"
"('Q8TAD4', 'Q93050')"
"('Q8NHV4', 'Q00059')"
"('P17858', 'Q9BY84')"
"('P51965', 'Q96CA5')"
"('P19784', 'Q13503')"
"('Q8N584', 'Q9UBU9')"
"('P42566', 'Q9UMX0')"
"('O00560', 'A1E959')"
"('Q9UJX2', 'P78424')"
"('O14795', 'Q8TAF3')"
"('Q16539', 'P05412')"
"('P14735', 'Q9C002')"
"('P56705', 'Q5JTY5')"
"('P16871', 'P55072')"
"('P12004', 'Q8TAF3')"
"('Q68CP9', 'Q9NPI1')"
"('Q15831', 'P62714')"
"('Q15047', 'O14980')"
"('Q99523', 'P53621')"
"('Q00535', 'O00429')"
"('P46108', 'Q9ULV8')"
"('Q13148', 'P36578')"
"('O60260', 'P05060')"
"('P68036', 'P22681')"
"('Q99973', 'P58753')"
"('Q9BRS2', 'P00533')"
"('O95832', 'P08253')"
"('Q16637', 'P08572')"
"('Q9BXB1', 'P42704')"
"('P46459', 'P49407')"
"('Q9UK80', 'Q69YU3')"
"('Q01804', 'Q86YZ3')"
"('P05783', 'Q9BXC9')"
"('Q9H5V9', 'Q9UBC1')"
"('P63241', 'P46777')"
"('P25789', 'P62195')"
"('P46779', 'P63173')"
"('P09086', 'P17096')"
"('Q96Q05', 'Q9Y296')"
"('Q9Y2T4', 'P48643')"
"('Q13772', 'Q92734')"
"('Q07889', 'P61160')"
"('Q96H55', 'P59998')"
"('O75663', 'P62714')"
"('Q9BYE3', 'Q9BYS1')"
"('O95573', 'Q96GX1')"
"('Q71U36', 'Q9NZL9')"
"('Q86TI0', 'Q3SY00')"
"('Q15029', 'Q9UQ35')"
"('Q86WV1', 'Q8TED0')"
"('Q9BYR9', 'Q5TA82')"
"('P43243', 'P22736')"
"('Q9UKV0', 'O75376')"
"('Q9UPR3', 'Q9UNE7')"
"('Q96LI6', 'P28331')"
"('O60353', 'Q9P0N5')"
"('Q9H2G4', 'Q9ULU4')"
"('P09619', 'Q99933')"
"('Q7L9L4', 'Q9Y3C0')"
"('P61289', 'Q9GZU8')"
"('Q9BT73', 'O14818')"
"('P24941', 'P13535')"
"('Q9UBB9', 'Q08379')"
"('Q9Y305', 'Q14197')"
"('Q5TCM9', 'Q6L8H2')"
"('Q14135', 'Q06413')"
"('Q99598', 'Q9NUJ3')"
"('P22681', 'P08887')"
"('O76071', 'O43795')"
"('O14929', 'P63104')"
"('Q8NFH8', 'P19784')"
"('P68366', 'Q9GZQ8')"
"('P22612', 'P47881')"
"('Q9P244', 'Q9P0V3')"
"('P20226', 'P21675')"
"('P05161', 'Q8WX93')"
"('P23396', 'P23258')"
"('Q12965', 'P63000')"
"('Q96GG9', 'Q9Y4B6')"
"('Q07020', 'O95166')"
"('Q15366', 'P52926')"
"('Q13509', 'P19838')"
"('Q9Y3D3', 'P62191')"
"('Q16623', 'B2RUZ4')"
"('Q96FE5', 'O95967')"
"('Q7Z7A1', 'Q9P2S5')"
"('P43146', 'Q8IUQ4')"
"('P05067', 'Q9Y530')"
"('Q9UKK6', 'Q9UBU9')"
"('Q6P1W5', 'A0AV96')"
"('P08238', 'Q08881')"
"('O95084', 'P98164')"
"('P09651', 'P07476')"
"('Q9Y561', 'P23416')"
"('P49336', 'P21675')"
"('Q9UH99', 'O94817')"
"('Q9BYP8', 'P60410')"
"('Q02539', 'P35659')"
"('Q14204', 'P01106')"
"('Q9UKB1', 'P78347')"
"('Q8NI37', 'O00159')"
"('P61956', 'O14715')"
"('P25098', 'Q15617')"
"('Q58EX7', 'Q99633')"
"('Q92878', 'Q00987')"
"('Q9HAW4', 'Q92466')"
"('Q16635', 'Q495W5')"
"('A0PJW8', 'Q15915')"
"('O15265', 'Q12933')"
"('P27540', 'P52789')"
"('Q9NYZ3', 'O95208')"
"('Q9HB90', 'Q0VGL1')"
"('Q9Y4Z0', 'P62910')"
"('Q9Y2I6', 'P38398')"
"('Q9UM07', 'Q13547')"
"('P84243', 'Q16576')"
"('Q16625', 'P80370')"
"('Q9UKB1', 'O43312')"
"('Q92585', 'Q92830')"
"('O14775', 'Q01668')"
"('Q13535', 'P46379')"
"('Q70UQ0', 'Q96CM3')"
"('P17931', 'O75177')"
"('Q86WT6', 'Q8TF39')"
"('Q15149', 'Q92858')"
"('Q9UPY3', 'Q9NX70')"
"('Q8NFW5', 'O43741')"
"('P22234', 'Q12873')"
"('Q16851', 'O00469')"
"('Q8IY92', 'P55854')"
"('Q16630', 'Q9NRR5')"
"('Q92838', 'O15047')"
"('O95168', 'O95169')"
"('Q01094', 'P35638')"
"('Q9NRG4', 'P04637')"
"('Q96ES6', 'Q9H3H5')"
"('Q12824', 'P24522')"
"('P48357', 'P04626')"
"('Q8TD22', 'Q9Y282')"
"('O60502', 'P67870')"
"('P60484', 'P15880')"
"('Q9H9Q2', 'Q8NHY2')"
"('P09211', 'Q15323')"
"('Q92882', 'Q04864')"
"('A5D8V6', 'P52435')"
"('P51665', 'Q96EN9')"
"('Q9NTZ6', 'Q99501')"
"('O76011', 'Q9NVL8')"
"('A6NMY6', 'P03372')"
"('P61956', 'P10619')"
"('Q96LB3', 'Q96GS4')"
"('P30518', 'P84996')"
"('P40938', 'P0CG13')"
"('Q8TAQ2', 'Q6STE5')"
"('Q15370', 'Q8N1G4')"
"('Q92947', 'Q9BUE6')"
"('P19367', 'P15336')"
"('Q13370', 'Q01113')"
