negatives
"('Q13618', 'Q13263')"
"('Q9Y580', 'P38159')"
"('Q8N680', 'Q16576')"
"('O15379', 'Q04206')"
"('Q92731', 'Q14525')"
"('Q92905', 'P35544')"
"('P38117', 'O14980')"
"('Q9BXK5', 'Q71RG4')"
"('P01116', 'Q69YL0')"
"('P06241', 'P12931')"
"('Q5S007', 'P63244')"
"('P05412', 'O43172')"
"('Q8TBB1', 'O95477')"
"('P61586', 'O60331')"
"('Q70CQ2', 'O95486')"
"('P05412', 'P62888')"
"('P67870', 'P38398')"
"('P62987', 'P12004')"
"('Q9BYQ2', 'P49901')"
"('O43502', 'O43493')"
"('Q96IX9', 'P19012')"
"('Q9HAW0', 'O95831')"
"('P29353', 'P52735')"
"('Q8IVT5', 'P01116')"
"('P05023', 'P05026')"
"('Q9NS69', 'Q8IVT5')"
"('P46108', 'Q8N448')"
"('P23588', 'Q96Q27')"
"('Q658P3', 'Q8IYR6')"
"('O00499', 'P01106')"
"('P55318', 'Q9NRZ9')"
"('Q9NYJ8', 'P10275')"
"('Q8TF50', 'Q9H7X3')"
"('Q8IXM3', 'Q7Z7F7')"
"('P60484', 'Q93074')"
"('P62993', 'Q14532')"
"('Q07912', 'O00499')"
"('P01571', 'Q8N6P7')"
"('Q9HBM6', 'O75528')"
"('P0DMV8', 'Q6R327')"
"('P53041', 'Q92731')"
"('Q08211', 'P33778')"
"('P62807', 'P0C5Y9')"
"('Q99797', 'Q9P286')"
"('Q15365', 'O75901')"
"('O95864', 'P04629')"
"('P83731', 'P62841')"
"('P17612', 'Q70CQ1')"
"('Q15058', 'Q9ULX7')"
"('P26045', 'Q9NNW5')"
"('O94864', 'Q12962')"
"('P22612', 'Q8NGE2')"
"('P49903', 'Q8NI22')"
"('O14640', 'P21579')"
"('Q9BQ89', 'Q69YU3')"
"('P42704', 'Q99496')"
"('Q00653', 'O14980')"
"('Q9P2J5', 'Q6PGP7')"
"('Q06547', 'Q14005')"
"('O43707', 'O00159')"
"('P62753', 'Q9UL18')"
"('Q86XS8', 'P61088')"
"('O76021', 'O75530')"
"('Q99928', 'O95166')"
"('P78371', 'P49336')"
"('Q9UBK5', 'Q15717')"
"('Q9Y2K6', 'Q5T9A4')"
"('Q15393', 'Q15029')"
"('P51965', 'Q9UI26')"
"('Q9NRR4', 'Q99814')"
"('P19438', 'P35579')"
"('O76081', 'O15269')"
"('Q07889', 'P06756')"
"('P48357', 'P35568')"
"('P0CG13', 'Q9UNP9')"
"('Q02297', 'Q9Y2U8')"
"('P42684', 'Q15653')"
"('Q8TD19', 'Q7Z6Z7')"
"('Q7Z3K3', 'Q5T4B2')"
"('Q9Y2J2', 'Q6P1X5')"
"('O75396', 'Q9P2R7')"
"('P05067', 'P0DMN0')"
"('Q13242', 'Q12986')"
"('P98095', 'P32969')"
"('O75618', 'Q5H9L2')"
"('Q9H9S0', 'O60907')"
"('Q8TED9', 'Q15654')"
"('Q96IP4', 'O95084')"
"('P28070', 'Q9Y5A7')"
"('Q7Z4H8', 'Q9NRD1')"
"('P43364', 'P12814')"
"('Q9UBS0', 'Q15233')"
"('Q9HAV0', 'Q6UB98')"
"('P35453', 'P55318')"
"('P38646', 'Q86XR8')"
"('Q9UL15', 'Q99759')"
"('P42684', 'O43482')"
"('Q5JRA6', 'O43639')"
"('Q9H116', 'P50914')"
"('P15918', 'P52292')"
"('Q04637', 'Q9UKX7')"
"('P84022', 'Q969V6')"
"('P15927', 'Q9UPW0')"
"('O14610', 'O60266')"
"('Q14186', 'Q8IUQ4')"
"('P05412', 'P48634')"
"('P14678', 'P19838')"
"('Q06265', 'Q9H2Y7')"
"('Q05655', 'Q92835')"
"('Q9Y2T4', 'Q9Y4B5')"
"('Q9BZR9', 'Q8TBB1')"
"('Q9C0J8', 'Q969S3')"
"('Q92934', 'Q07817')"
"('P18583', 'Q9NR30')"
"('P60510', 'O94832')"
"('Q16082', 'P01023')"
"('O15400', 'O75379')"
"('Q92882', 'Q07666')"
"('Q96GM5', 'P23246')"
"('P07437', 'Q9Y6E0')"
"('O60244', 'Q7Z6G3')"
"('Q15022', 'Q13085')"
"('P34897', 'Q6DHV7')"
"('Q00526', 'P50222')"
"('P98164', 'P02766')"
"('P55157', 'O15117')"
"('P15692', 'Q96CV9')"
"('Q9Y4X5', 'Q9Y6H5')"
"('Q96L21', 'P61513')"
"('Q92835', 'Q99704')"
"('O15041', 'Q9Y4D7')"
"('P06865', 'Q71UI9')"
"('Q0VAQ4', 'P62258')"
"('Q9H4A3', 'P63279')"
"('P53708', 'Q13508')"
"('Q9H0D6', 'Q9BYD3')"
"('Q99816', 'P07550')"
"('P07948', 'O00459')"
"('Q9H6Z9', 'Q6R327')"
"('Q9BRX9', 'P78371')"
"('P09913', 'P09651')"
"('O00213', 'Q15428')"
"('P08648', 'Q13797')"
"('Q86WV1', 'O75467')"
"('O15162', 'Q9H0B3')"
"('Q9P2P5', 'O96013')"
"('Q9Y487', 'O75787')"
"('Q96T51', 'P61106')"
"('Q92541', 'P60033')"
"('Q96IK5', 'Q13070')"
"('Q9HCE7', 'Q96LD8')"
"('P11802', 'Q15078')"
"('O14775', 'P48643')"
"('Q00839', 'P62280')"
"('Q9NPF5', 'Q01167')"
"('Q96GD4', 'Q8IY67')"
"('P57081', 'P25685')"
"('P42166', 'Q14011')"
"('Q13007', 'O75367')"
"('P24864', 'P46527')"
"('Q92833', 'Q15717')"
"('Q9H6D7', 'O75528')"
"('P33993', 'O95251')"
"('Q9BRI3', 'O43889')"
"('Q6P3W7', 'O00567')"
"('Q14999', 'P33993')"
"('O75306', 'P56556')"
"('Q9Y566', 'O14490')"
"('P86480', 'Q8IZU1')"
"('Q8TAV3', 'P00167')"
"('P49910', 'O95251')"
"('P60409', 'Q9NZ81')"
"('Q13595', 'P60520')"
"('O43166', 'Q9P2M7')"
"('P08047', 'P06753')"
"('P51648', 'O75170')"
"('Q04206', 'P05231')"
"('Q9UFG5', 'O95678')"
"('Q6ZU80', 'Q9UI26')"
"('Q6DKI2', 'O15439')"
"('Q15678', 'P31946')"
"('Q96JM7', 'Q5VXD3')"
"('Q15034', 'P37058')"
"('P49736', 'P68133')"
"('Q9NRC8', 'Q9H8H0')"
"('Q9BV38', 'Q99459')"
"('P01106', 'Q9UDR5')"
"('P33992', 'P25205')"
"('P08631', 'Q06187')"
"('P14550', 'P00441')"
"('Q969H0', 'P78504')"
"('Q9UBF8', 'Q9H3P7')"
"('Q05639', 'Q9H0R8')"
"('P62987', 'Q16621')"
"('Q9NRQ2', 'Q9BYR5')"
"('Q719H9', 'Q7L775')"
"('Q14254', 'Q14242')"
"('Q9Y5U2', 'Q8WUD4')"
"('A8MPP1', 'O14498')"
"('Q96RU2', 'Q13233')"
"('O95758', 'P30626')"
"('P62424', 'Q14999')"
"('Q9NVH1', 'O14980')"
"('P09429', 'P51531')"
"('P35579', 'P35268')"
"('Q9UBS4', 'O75116')"
"('Q14318', 'P47985')"
"('P09110', 'Q9Y5M8')"
"('P05067', 'P05000')"
"('Q16513', 'P04798')"
"('Q9NWB7', 'Q9Y2Q3')"
"('A1L188', 'P12074')"
"('Q9NRC8', 'P13796')"
"('Q8TAV4', 'Q8N5M9')"
"('P14854', 'Q12931')"
"('P42694', 'P62993')"
"('Q05397', 'Q06124')"
"('P13796', 'P05412')"
"('P22607', 'Q92569')"
"('P60709', 'Q9UBU8')"
"('P49368', 'P04843')"
"('P62277', 'Q12906')"
"('Q99439', 'Q15417')"
"('Q9NYY1', 'Q6UXL0')"
"('O75626', 'P40306')"
"('P42704', 'Q16526')"
"('Q6ZU80', 'Q8TES7')"
"('Q8TBA6', 'P13010')"
"('Q9HCE1', 'Q9UHR5')"
"('P49756', 'Q9NQ29')"
"('Q9BXA7', 'O43281')"
"('O95168', 'P49821')"
"('P49736', 'Q16778')"
"('P57075', 'O95831')"
"('Q13547', 'Q969G3')"
"('P62263', 'P22087')"
"('P40937', 'Q96B26')"
"('Q13557', 'P54284')"
"('O94776', 'Q12888')"
"('Q9Y5A9', 'P23246')"
"('Q14194', 'Q13616')"
"('P38936', 'P84022')"
"('P43351', 'P12277')"
"('Q9NQ94', 'Q96MT4')"
"('P61006', 'Q13043')"
"('P14923', 'P04629')"
"('Q13535', 'Q02952')"
"('Q9P0K8', 'Q8WXI9')"
"('Q8TCE9', 'Q969V4')"
"('O75489', 'Q8IWL3')"
"('Q9NRH2', 'O75716')"
"('Q86UK5', 'P04843')"
"('Q9BQB6', 'Q96A57')"
"('P27635', 'Q9NR30')"
"('Q6P1J9', 'O14949')"
"('P53618', 'Q16539')"
"('Q9UBX2', 'Q07020')"
"('P10599', 'Q96SW2')"
"('Q9Y6A4', 'P61981')"
"('Q9UHQ7', 'P62899')"
"('Q96F07', 'Q5S007')"
"('P02795', 'Q6ZW49')"
"('Q99567', 'P49790')"
"('P49902', 'Q9H223')"
"('Q13509', 'O95163')"
"('Q4LDR2', 'Q13323')"
"('Q8NDV7', 'Q6PJ69')"
"('P18583', 'P55072')"
"('Q9Y6A5', 'P49450')"
"('Q13618', 'P31483')"
"('O94979', 'Q6XQN6')"
"('O15162', 'Q15038')"
"('Q08117', 'Q96Q77')"
"('Q13445', 'P05412')"
"('Q9BWF2', 'P16333')"
"('Q15029', 'Q00613')"
"('Q15717', 'Q96DI7')"
"('P38606', 'Q9Y5K8')"
"('O60907', 'Q8IUQ4')"
"('Q05655', 'P17405')"
"('Q86Z20', 'Q9GZV7')"
"('P02751', 'P26038')"
"('P54259', 'Q96PV6')"
"('Q7L5A3', 'Q99471')"
"('O15160', 'P62875')"
"('P01130', 'P13727')"
"('Q16769', 'Q13620')"
"('Q9NZ63', 'O94868')"
"('Q96A35', 'P04629')"
"('Q9ULJ3', 'O14757')"
"('O43181', 'P21912')"
"('P49407', 'Q8NGI9')"
"('Q07864', 'Q9H5X1')"
"('Q9NQ29', 'Q9NYF8')"
"('Q9UJX5', 'Q96DE5')"
"('O60925', 'O00291')"
"('P18085', 'P15336')"
"('O60506', 'P08865')"
"('Q9NQX5', 'Q14186')"
"('Q9P2X7', 'P19784')"
"('P08473', 'O95299')"
"('P38646', 'O75131')"
"('O75347', 'Q03405')"
"('Q5TA50', 'P09564')"
"('P54257', 'P28472')"
"('P63220', 'P08708')"
"('P11498', 'P63167')"
"('P63279', 'Q8N3Z6')"
"('P18846', 'Q9HD15')"
"('Q9BWW4', 'P48742')"
"('Q9UK41', 'Q96H20')"
"('Q99759', 'Q7KZI7')"
"('Q9Y3B4', 'Q15424')"
"('Q9P0K8', 'Q9UHF7')"
"('Q13503', 'P35269')"
"('P35222', 'P22736')"
"('Q6UXL0', 'Q9UHF4')"
"('P61218', 'P21399')"
"('Q6VMQ6', 'Q96CS7')"
"('Q8IXW5', 'O75665')"
"('Q969X0', 'Q9HCE1')"
"('Q13188', 'Q9NRM7')"
"('O15504', 'Q7KZI7')"
"('P06576', 'O75607')"
"('P78424', 'Q9BSL1')"
"('O95168', 'O95178')"
"('Q9P0L0', 'Q9Y277')"
"('Q9P2W3', 'P50222')"
"('Q8N6W0', 'A8MQ03')"
"('Q8TF50', 'Q8NE86')"
"('P05114', 'Q9NQA5')"
"('Q15717', 'Q86Y82')"
"('O43719', 'O75554')"
"('Q9H305', 'Q15025')"
"('Q9H492', 'Q16630')"
"('O75044', 'Q96S53')"
"('O60812', 'Q9GZQ8')"
"('P14543', 'P12757')"
"('Q9H4L4', 'P02786')"
"('Q5QNW6', 'P0C5Y9')"
"('Q86VR2', 'Q8WZA1')"
"('Q13263', 'P78317')"
"('P56182', 'Q00987')"
"('P52732', 'Q5H9I0')"
"('Q86V81', 'P67809')"
"('Q9Y2U8', 'Q9UKY7')"
"('Q9C0F1', 'Q96F24')"
"('Q92526', 'Q6P4A8')"
"('P10914', 'Q00403')"
"('Q13268', 'P21796')"
"('P00751', 'O75364')"
"('Q15154', 'Q12929')"
"('P04350', 'P25963')"
"('Q9UKF6', 'P27448')"
"('Q07654', 'Q04828')"
"('P63104', 'Q06413')"
"('Q8N5I2', 'Q9BZF3')"
"('Q15067', 'Q5VZF2')"
"('Q15645', 'Q13618')"
"('Q13526', 'O94989')"
"('P15924', 'P19838')"
"('Q9Y2X7', 'P30519')"
"('Q6DN90', 'P35221')"
"('Q9H040', 'P06576')"
"('Q14767', 'P06241')"
"('P30041', 'Q9Y5J7')"
"('Q9BXW9', 'Q86VZ1')"
"('Q8IUN9', 'Q96IW7')"
"('Q96MT4', 'P60328')"
"('Q8IY67', 'P30153')"
"('O14979', 'Q96E29')"
"('Q99616', 'P46092')"
"('P29400', 'Q8N5U6')"
"('P18146', 'Q9NZN8')"
"('Q8WW24', 'P13196')"
"('P08779', 'P12035')"
"('Q8IUZ0', 'Q5BJF6')"
"('P10415', 'P17931')"
"('Q9UQB9', 'Q92620')"
"('P36873', 'Q8IZS8')"
"('Q9NPJ6', 'P51665')"
"('P80075', 'P51686')"
"('P20585', 'P12004')"
"('O95831', 'Q92905')"
"('Q9UF56', 'O15355')"
"('Q02156', 'P40763')"
"('Q92858', 'P46821')"
"('Q9UHV2', 'Q9UDX3')"
"('Q8IVS8', 'Q9UGJ1')"
"('P42858', 'P04406')"
"('P62987', 'P62241')"
"('P48444', 'P13612')"
"('P46777', 'Q00987')"
"('Q9BQ39', 'P06748')"
"('Q96L14', 'Q8IWA0')"
"('P46779', 'P19320')"
"('Q15717', 'Q9BX74')"
"('Q7Z7A1', 'Q9BRX9')"
"('P41279', 'P45985')"
"('Q16659', 'Q9Y2Z0')"
"('Q7Z6I5', 'Q63HR2')"
"('P24928', 'Q96S94')"
"('Q7Z3S9', 'Q8N5G2')"
"('P14625', 'O14967')"
"('P25685', 'Q9Y4P8')"
"('Q16666', 'P09038')"
"('Q92624', 'P78368')"
"('P05556', 'P37173')"
"('Q13011', 'Q5VUM1')"
"('P05198', 'Q16543')"
"('O00422', 'Q16181')"
"('Q2TBE0', 'Q9H257')"
"('O60880', 'P31994')"
"('P34896', 'P34931')"
"('Q9BYE7', 'Q9UBF1')"
"('P05412', 'Q7Z4H7')"
"('Q8IWB1', 'Q9UN42')"
"('Q02156', 'Q9BZL6')"
"('Q5TDH0', 'Q9BXJ9')"
"('P11441', 'O15260')"
"('Q16619', 'P19235')"
"('O95714', 'Q6ZVX7')"
"('P68363', 'Q96J94')"
"('Q16643', 'P35232')"
"('Q9UL40', 'Q8NI27')"
"('Q6TFL4', 'O43639')"
"('P46939', 'Q9NPJ6')"
"('P12004', 'P06744')"
"('Q8TEQ6', 'Q5U5Q3')"
"('P15976', 'Q96GM5')"
"('P08913', 'Q99962')"
"('P43250', 'O76070')"
"('Q3SYG4', 'Q6ZW61')"
"('Q9UBU9', 'Q9NYP3')"
"('P49959', 'O75665')"
"('P57086', 'P45983')"
"('P15884', 'O76003')"
"('O75628', 'P27348')"
"('P31689', 'O95718')"
"('P07948', 'Q9H0W5')"
"('Q96EY7', 'Q9UGY1')"
"('P00403', 'P52735')"
"('Q8IYW5', 'Q92499')"
"('Q13315', 'O43164')"
"('Q9HCY8', 'P04626')"
"('Q9H7Z6', 'Q96EB6')"
"('Q9BYM8', 'P61088')"
"('Q9H0W5', 'Q15717')"
"('Q9NRC8', 'Q96T37')"
"('Q12800', 'O60333')"
"('Q9NX18', 'Q76FK4')"
"('P05067', 'Q7L4I2')"
"('Q92896', 'P24941')"
"('P99999', 'Q92731')"
"('Q16659', 'O96000')"
"('Q5U5Q3', 'Q08211')"
"('Q00839', 'Q9P2K2')"
"('P08047', 'P42858')"
"('P62913', 'P26373')"
"('Q8N2S1', 'Q9NZM3')"
"('P37268', 'P43220')"
"('O94903', 'Q6P1N9')"
"('Q92729', 'Q13685')"
"('O14561', 'Q8N5M1')"
"('Q04917', 'Q9Y580')"
"('P40227', 'Q9NQW1')"
"('Q13620', 'O43143')"
"('O75208', 'O00217')"
"('P33993', 'Q9BV73')"
"('Q9BTA9', 'Q9Y228')"
"('Q9HCE1', 'Q08211')"
"('Q16659', 'Q13573')"
"('O14654', 'Q9BZK7')"
"('O95718', 'Q05639')"
"('P16220', 'Q92769')"
"('Q9Y2T3', 'P63241')"
"('Q99490', 'Q9Y3R0')"
"('O75150', 'P03372')"
"('Q9Y2F9', 'P50222')"
"('Q9UEU0', 'Q99871')"
"('Q9UKB1', 'Q8TBF5')"
"('Q8IY67', 'P46379')"
"('Q8N6M9', 'Q96CS7')"
"('Q5VT06', 'Q66GS9')"
"('O15084', 'Q9NVZ3')"
"('Q92993', 'Q15672')"
"('P55273', 'P29590')"
"('O14893', 'Q96P20')"
"('P35268', 'P78395')"
"('P68400', 'Q9Y6H5')"
"('Q8WV92', 'P38606')"
"('Q92743', 'P62993')"
"('P60411', 'Q92993')"
"('O15375', 'O95967')"
"('P01100', 'Q15796')"
"('Q6NUN9', 'O00425')"
"('P27986', 'P43115')"
"('Q15831', 'P23443')"
"('P48047', 'O75489')"
"('P48634', 'Q9BXB1')"
"('Q9UKB1', 'Q14558')"
"('Q9H190', 'Q8TCE9')"
"('P49841', 'Q9NRG4')"
"('P22612', 'Q8NGX6')"
"('P29353', 'Q13137')"
"('Q9UK32', 'O43683')"
"('Q9NVX0', 'Q99871')"
"('O43291', 'P07099')"
"('P19320', 'P42566')"
"('Q96L12', 'Q9NTX9')"
"('Q9GZS1', 'O15446')"
"('Q6R6M4', 'Q0WX57')"
"('Q13425', 'Q14500')"
"('Q9P209', 'Q9NPJ6')"
"('Q96EE3', 'Q9UBU9')"
"('Q96IZ6', 'Q15717')"
"('P55735', 'Q16666')"
"('Q96P16', 'Q9BTE3')"
"('Q9UPP1', 'Q00839')"
"('Q99496', 'P14649')"
"('P38432', 'Q99986')"
"('Q15717', 'O43164')"
"('Q14674', 'Q8N3U4')"
"('Q8NCN5', 'Q9HCE1')"
"('P34931', 'P49736')"
"('P48039', 'O75970')"
"('Q9NPJ6', 'Q15058')"
"('Q6NUS6', 'Q8NDF8')"
"('Q96T60', 'Q13422')"
"('Q9Y6I9', 'P09601')"
"('Q13641', 'Q9Y3B4')"
"('Q8N5N7', 'P26373')"
"('P19838', 'P48745')"
"('P78362', 'P60709')"
"('O96000', 'Q8IWL3')"
"('Q01844', 'O15541')"
"('P15313', 'O75165')"
"('O00308', 'Q9HCC0')"
"('Q32MK0', 'P27986')"
"('P49257', 'Q9P0N5')"
"('P00338', 'O60706')"
"('Q5VIR6', 'Q96EK4')"
"('Q15041', 'P51116')"
"('P19838', 'P55072')"
"('Q16665', 'Q6AHZ1')"
"('P63104', 'P62937')"
"('Q9NYK5', 'Q8N983')"
"('P22234', 'Q9H0R8')"
"('P05386', 'P46776')"
"('P50222', 'Q99469')"
"('Q99758', 'O43291')"
"('Q9P2S5', 'Q6P2I7')"
"('Q96CN9', 'P13995')"
"('Q9Y4L1', 'Q2MV58')"
"('Q13616', 'O00214')"
"('O95777', 'O43447')"
"('P21399', 'P49023')"
"('Q13158', 'Q92985')"
"('P01106', 'Q96EL3')"
"('P15311', 'Q9NPH2')"
"('Q8WVM7', 'Q96Q89')"
"('Q96QZ7', 'Q8TC76')"
"('P49407', 'P62820')"
"('Q92769', 'Q8N2W9')"
"('P22612', 'A6NF89')"
"('Q9UQB9', 'Q9NQS7')"
"('Q96AT1', 'Q8N4V1')"
"('Q93008', 'P25789')"
"('Q13630', 'Q9NZL9')"
"('P10321', 'Q9H0W5')"
"('P60520', 'P15311')"
"('Q9H1D9', 'Q9NW08')"
"('P04629', 'Q15036')"
"('P50281', 'P09958')"
"('P03372', 'Q9Y4K3')"
"('P26373', 'Q5TC82')"
"('Q9BVC4', 'P85299')"
"('P05814', 'Q9UHD9')"
"('Q9UN74', 'Q5RL73')"
"('P31689', 'Q92956')"
"('P51124', 'P42574')"
"('Q8IVT5', 'O43678')"
"('O75494', 'Q2TAY7')"
"('P62316', 'P62318')"
"('P0DPB6', 'O95602')"
"('P60033', 'Q14152')"
"('O43175', 'Q9BVJ6')"
"('Q9NRX3', 'Q9BXR0')"
"('P17706', 'P23458')"
"('P04075', 'Q92542')"
"('Q9H9E1', 'P98164')"
"('Q96JC1', 'O14617')"
"('P01111', 'Q92565')"
"('P33240', 'Q9BYN7')"
"('P19838', 'Q5XPI4')"
"('Q13155', 'Q9NUP1')"
"('Q12852', 'O14733')"
"('P00533', 'P55042')"
"('Q9Y2Y1', 'O14802')"
"('Q9H6S1', 'P40222')"
"('Q9Y2U9', 'Q15910')"
"('Q99683', 'Q9HC16')"
"('Q9BY76', 'P42773')"
"('Q7Z6G3', 'Q96NG3')"
"('Q8N7A1', 'Q8IVD9')"
"('P49005', 'Q9BY77')"
"('Q92905', 'Q13616')"
"('P00533', 'P56377')"
"('Q9H3S7', 'P00533')"
"('P53675', 'P13569')"
"('Q8IX19', 'Q6ZPD8')"
"('Q08211', 'Q5U5Q3')"
"('P60866', 'P27635')"
"('Q86YV0', 'Q9BUH8')"
"('P18146', 'Q9UMX9')"
"('P19438', 'P63165')"
"('P23258', 'Q7KZ85')"
"('P48730', 'Q6PGQ1')"
"('P12931', 'Q92945')"
"('Q03135', 'P13861')"
"('P43487', 'P27707')"
"('Q9GZT8', 'P62714')"
"('P63104', 'O75592')"
"('Q13064', 'Q99816')"
"('Q8NI17', 'P83876')"
"('Q6IF36', 'P38405')"
"('O15263', 'P09237')"
"('P12931', 'P78329')"
"('Q8TBB1', 'Q03393')"
"('Q96JB6', 'P36776')"
"('P10145', 'Q9NP61')"
"('Q9GZQ8', 'Q9Y230')"
"('Q969G2', 'Q9HD42')"
"('O43294', 'Q01959')"
"('P00338', 'P50897')"
"('Q05639', 'Q16854')"
"('Q96EV8', 'P27986')"
"('P0DML3', 'P15260')"
"('Q99717', 'Q9H5I1')"
"('P11498', 'P49411')"
"('P19320', 'P33993')"
"('P78527', 'Q9Y3B4')"
"('Q969F0', 'Q6RW13')"
"('Q9Y4L1', 'P12956')"
"('P11308', 'O14508')"
"('Q13526', 'Q9H9S0')"
"('P15408', 'Q8IWZ3')"
"('P78559', 'Q9UGJ0')"
"('P09661', 'Q15637')"
"('Q13148', 'Q9NWU5')"
"('Q00839', 'Q12788')"
"('Q9NQT4', 'P25787')"
"('P52597', 'Q13151')"
"('P08581', 'P98077')"
"('P22681', 'P0DP23')"
"('Q15653', 'P19838')"
"('Q9Y6W6', 'Q15759')"
"('P55072', 'Q8IWQ3')"
"('Q9UKS6', 'Q8N3F8')"
"('P36578', 'P08865')"
"('Q9UIA9', 'Q9HCE1')"
"('P01563', 'Q5VWK5')"
"('Q9H0E3', 'O75529')"
"('Q09161', 'P60520')"
"('Q6UB35', 'P57078')"
"('Q9P0N5', 'Q96G23')"
"('O75665', 'Q9Y2Z4')"
"('P47871', 'Q13200')"
"('Q15910', 'Q9H0M0')"
"('Q96B02', 'Q86UW7')"
"('P21796', 'P13073')"
"('P39210', 'Q9BWM7')"
"('O75147', 'P68366')"
"('P56279', 'P05412')"
"('O75530', 'Q9UGL1')"
"('Q9H3P2', 'Q8IZ63')"
"('Q99459', 'O60341')"
"('P06400', 'P00390')"
"('O43639', 'Q9Y6W5')"
"('Q92764', 'Q96EZ8')"
"('Q9UNN5', 'P20073')"
"('Q9NXC2', 'Q9BWT7')"
"('Q15287', 'Q9Y5X1')"
"('O75534', 'P13010')"
"('O43248', 'Q9UNN4')"
"('P12956', 'Q16531')"
"('P15559', 'P02751')"
"('P62873', 'P01112')"
"('P02765', 'P25788')"
"('O75312', 'Q07157')"
"('P61371', 'Q9BWW4')"
"('Q9BXS9', 'Q96CS3')"
"('P52655', 'O95352')"
"('Q9BVI0', 'P68431')"
"('Q05086', 'Q9UJU6')"
"('Q96QP1', 'Q9BYJ1')"
"('Q96JK9', 'Q9Y2K1')"
"('P19838', 'O00505')"
"('Q13148', 'Q92597')"
"('Q13137', 'P51504')"
"('O15239', 'O95169')"
"('Q12933', 'Q13064')"
"('Q6P499', 'Q92838')"
"('O75695', 'P33240')"
"('O43795', 'P68400')"
"('Q13526', 'Q9UJY4')"
"('Q14157', 'Q6W2J9')"
"('P49450', 'Q06587')"
"('Q13023', 'Q15788')"
"('Q15311', 'Q9P2I0')"
"('O43684', 'Q13042')"
"('O43324', 'P54136')"
"('Q99661', 'Q9NXF1')"
"('P62266', 'P49411')"
"('Q13485', 'Q00341')"
"('P25787', 'P61289')"
"('P62258', 'Q9NRI5')"
"('Q8N3P4', 'P43115')"
"('Q92831', 'O43255')"
"('Q15389', 'P08069')"
"('O60911', 'Q07817')"
"('Q13185', 'Q6N043')"
"('Q8TE68', 'P63261')"
"('Q06124', 'P56945')"
"('P57103', 'Q8TCT7')"
"('Q59EK9', 'O00560')"
"('Q9NZJ7', 'Q9UMS4')"
"('P78527', 'O14920')"
"('P19838', 'O75746')"
"('Q5T160', 'Q6UX71')"
"('Q9NVC3', 'Q99942')"
"('P15498', 'P51956')"
"('P17612', 'Q8NG92')"
"('Q9HCE7', 'P08069')"
"('O00571', 'Q7L5N1')"
"('Q9BQG2', 'O00151')"
"('Q96NL6', 'P34932')"
"('Q9H0W5', 'Q14258')"
"('P35626', 'P48730')"
"('P01106', 'O75694')"
"('P21810', 'P01137')"
"('Q15717', 'Q8N4S9')"
"('Q9Y572', 'Q9BQI0')"
"('Q13043', 'Q9UKB1')"
"('Q96KB5', 'Q96AW1')"
"('Q96Q45', 'P04156')"
"('Q13216', 'P24928')"
"('P54132', 'P39748')"
"('Q02539', 'P35226')"
"('Q08379', 'Q9UHB7')"
"('P05412', 'Q00403')"
"('P15822', 'P18206')"
"('Q15181', 'P31749')"
"('Q8WVP5', 'Q969U6')"
"('Q00839', 'P60520')"
"('P23396', 'Q13619')"
"('Q86TM6', 'Q96DZ1')"
"('Q8IXZ2', 'P82912')"
"('P34130', 'P00533')"
"('Q13617', 'Q92830')"
"('P38606', 'Q9NR12')"
"('Q9NZV8', 'Q9NS61')"
"('P35638', 'P06400')"
"('Q6ZNC8', 'Q9BVG9')"
"('Q9BZF9', 'P62993')"
"('Q9NQG5', 'Q9UGI8')"
"('Q86VP6', 'Q5TAX3')"
"('Q15758', 'Q16659')"
"('O95817', 'O95394')"
"('Q96RT1', 'P25791')"
"('Q8TAQ2', 'Q9H492')"
"('Q15560', 'Q96JN2')"
"('P01106', 'O75607')"
"('Q15173', 'Q86YF9')"
"('Q08379', 'Q7Z4V0')"
"('Q13439', 'Q9H8H0')"
"('O14561', 'Q16795')"
"('O15116', 'Q9UBK9')"
"('Q92956', 'P48507')"
"('P02768', 'P19827')"
"('Q8NAB2', 'P08473')"
"('Q14677', 'Q8N3V7')"
"('Q9ULT8', 'Q9UQ16')"
"('P42677', 'P62917')"
"('Q5SW79', 'Q15654')"
"('P43358', 'Q53EQ6')"
"('Q63HR2', 'A8MQ03')"
"('O75901', 'O14641')"
"('Q12789', 'P16870')"
"('P38398', 'P12004')"
"('Q8NDZ2', 'P61981')"
"('Q6P582', 'P05067')"
"('Q9BYG4', 'P33151')"
"('P42226', 'P28482')"
"('Q9UH03', 'Q99719')"
"('Q9ULI3', 'O00522')"
"('P49790', 'Q15796')"
"('P11142', 'P17066')"
"('Q9H2C8', 'O60262')"
"('Q96JC9', 'P42568')"
"('Q6ZW49', 'P49756')"
"('P63211', 'Q02156')"
"('P29401', 'P55072')"
"('Q99832', 'Q9Y572')"
"('Q14204', 'P07900')"
"('P23508', 'O95757')"
"('Q9Y4W6', 'Q96H96')"
"('P55061', 'Q6UXB8')"
"('Q9HC52', 'Q86V81')"
"('Q03111', 'Q92731')"
"('Q53EL6', 'P60842')"
"('P62993', 'Q8WWI1')"
"('P11908', 'Q2MV58')"
"('O75414', 'O60232')"
"('Q9BRP8', 'P39019')"
"('P41743', 'O15111')"
"('Q13618', 'Q13501')"
"('O95373', 'Q16790')"
"('Q09666', 'Q13573')"
