negatives
"('Q86X55', 'P10276')"
"('P11142', 'Q13546')"
"('O95747', 'A0AVT1')"
"('P60484', 'P35222')"
"('P22612', 'Q86YV6')"
"('Q9H0R8', 'P39019')"
"('Q9H9B4', 'Q15717')"
"('P19838', 'P34932')"
"('P61923', 'Q6P3W7')"
"('Q9Y6X8', 'P23511')"
"('Q9HAT2', 'Q5SRI9')"
"('A5D8V6', 'Q8WUM4')"
"('P62273', 'P32969')"
"('P62807', 'P05362')"
"('Q13555', 'Q99941')"
"('Q13368', 'Q13636')"
"('P35968', 'O00459')"
"('P10415', 'Q16611')"
"('P03372', 'P28356')"
"('O95696', 'O75177')"
"('Q96F07', 'Q9NYB9')"
"('Q7Z401', 'Q9UHV2')"
"('Q01804', 'Q93008')"
"('P02545', 'P35555')"
"('P63104', 'Q96TC7')"
"('P33176', 'P78424')"
"('Q9BYC8', 'Q9BYN8')"
"('Q96EP0', 'P19438')"
"('P46783', 'P21675')"
"('Q8N8J7', 'Q96LD1')"
"('Q99615', 'Q71U36')"
"('P07741', 'Q9UET6')"
"('P09497', 'P61604')"
"('P24394', 'P51692')"
"('Q16181', 'P07910')"
"('Q5T7P2', 'O15496')"
"('Q9BXP5', 'P06748')"
"('O43809', 'Q9GZQ8')"
"('P62330', 'Q00341')"
"('Q14103', 'Q9BV86')"
"('P04264', 'Q9GZQ8')"
"('P11182', 'P19838')"
"('Q9NS37', 'O00268')"
"('O75438', 'O95168')"
"('P26358', 'P14649')"
"('Q9HCE1', 'Q96I45')"
"('Q15366', 'Q9H0W5')"
"('Q13064', 'O75478')"
"('Q5TC82', 'O43390')"
"('O60645', 'P53582')"
"('Q9NX55', 'Q12873')"
"('O75420', 'P55196')"
"('P42229', 'Q04206')"
"('Q13148', 'Q6P158')"
"('Q16518', 'Q6PCB7')"
"('Q92793', 'P31314')"
"('P20226', 'Q99967')"
"('P68400', 'O75494')"
"('P05026', 'P07339')"
"('P05455', 'Q6IQ23')"
"('Q05952', 'Q92997')"
"('P98160', 'P42166')"
"('P04198', 'P08047')"
"('O60381', 'P06400')"
"('P62993', 'O14641')"
"('P43699', 'P62993')"
"('Q13492', 'Q9NR46')"
"('P28702', 'P82664')"
"('O15393', 'P24928')"
"('P62993', 'Q92918')"
"('Q5JTZ9', 'Q8IWL3')"
"('Q9NX14', 'P02775')"
"('Q13769', 'B0I1T2')"
"('Q15306', 'Q01201')"
"('Q9Y5P8', 'P30153')"
"('Q9NR12', 'P0DP24')"
"('P28066', 'P49368')"
"('Q9NYU2', 'P49356')"
"('P31260', 'Q92769')"
"('O15078', 'Q08380')"
"('Q8TDR0', 'Q9NRI5')"
"('Q4V328', 'Q6NZI2')"
"('P61371', 'Q969G2')"
"('Q86UC2', 'P05067')"
"('O00571', 'O60216')"
"('Q16666', 'Q2NL82')"
"('Q96CF2', 'Q8WUD4')"
"('P24864', 'P29966')"
"('P50914', 'P17026')"
"('P0DPB5', 'P61218')"
"('Q9H9J4', 'Q9BYN8')"
"('Q99633', 'Q00403')"
"('Q16594', 'P51531')"
"('P11802', 'P36873')"
"('P18206', 'P53041')"
"('P61247', 'Q13617')"
"('O95210', 'Q9UQK1')"
"('Q00610', 'Q9UKB1')"
"('Q9Y2J2', 'Q96CS3')"
"('P47887', 'Q9P2W3')"
"('Q6L8G9', 'Q7Z417')"
"('O95758', 'O14757')"
"('P20908', 'P21980')"
"('Q9NXE8', 'Q9NQT8')"
"('P42025', 'Q7L576')"
"('P21953', 'Q8IWL3')"
"('P68104', 'Q96RL7')"
"('Q5T6S3', 'Q15022')"
"('P55290', 'P24385')"
"('O14980', 'Q9UBN7')"
"('P12931', 'P49023')"
"('Q6WCQ1', 'P29353')"
"('Q12933', 'O43566')"
"('Q96SB4', 'P19388')"
"('P04004', 'Q53GS9')"
"('Q86Y39', 'O43181')"
"('P24539', 'P28331')"
"('O96028', 'P12004')"
"('P55327', 'Q9HB71')"
"('P62993', 'Q32MK0')"
"('Q96C01', 'Q9Y3D3')"
"('P56537', 'Q9UL03')"
"('Q6AI08', 'Q9BZW8')"
"('O43291', 'Q6GPH6')"
"('O94979', 'O43143')"
"('Q13315', 'Q969E4')"
"('P05112', 'P38484')"
"('Q13296', 'P33241')"
"('O60678', 'Q9UNN5')"
"('P05386', 'P61254')"
"('Q5H9R7', 'Q68CQ4')"
"('P01106', 'Q9C0K1')"
"('Q6ZW49', 'Q96BR9')"
"('P07919', 'P24534')"
"('Q07325', 'Q99873')"
"('P60709', 'P08238')"
"('P43243', 'P02751')"
"('P32121', 'P42166')"
"('Q13423', 'O75127')"
"('P35240', 'Q9P258')"
"('P27361', 'Q15742')"
"('Q9HC77', 'Q9P2D0')"
"('Q8NH41', 'P62873')"
"('P04629', 'P33981')"
"('Q86V81', 'P62861')"
"('Q03164', 'O75475')"
"('P81605', 'Q9H0R8')"
"('P62081', 'O00566')"
"('Q9UJW3', 'P62508')"
"('Q92769', 'Q9BSJ6')"
"('O95816', 'P19338')"
"('Q15562', 'Q9H2P0')"
"('P20036', 'Q5SNT2')"
"('P53708', 'P16144')"
"('Q01105', 'P49736')"
"('Q96AE4', 'P23527')"
"('Q9P0T4', 'Q8N448')"
"('A8MQ03', 'Q96AD5')"
"('Q96HE9', 'P61313')"
"('Q9Y3D3', 'Q9Y5J5')"
"('P67936', 'P21333')"
"('Q9UHD2', 'Q12899')"
"('Q96HU1', 'P30466')"
"('Q13098', 'Q9HA65')"
"('Q13535', 'Q9H2K8')"
"('Q9UL33', 'Q86SZ2')"
"('P06733', 'P20645')"
"('P20963', 'Q96SI9')"
"('Q05469', 'P15090')"
"('P40763', 'O60496')"
"('Q8TAP6', 'Q92997')"
"('Q6ZSJ9', 'O95817')"
"('Q15118', 'Q9P2E3')"
"('Q8NAV1', 'P55081')"
"('Q9NWS0', 'Q9NVU0')"
"('Q9P104', 'P18847')"
"('P20618', 'Q9C0B0')"
"('P26358', 'Q8WTS6')"
"('P62873', 'P49758')"
"('P30305', 'Q8WXF0')"
"('P09619', 'Q15256')"
"('Q9H944', 'P84085')"
"('P49286', 'Q15084')"
"('O15169', 'P62987')"
"('Q01082', 'O14964')"
"('Q6R327', 'Q16531')"
"('P04637', 'Q9HBE1')"
"('P98170', 'Q9Y3E2')"
"('Q9H9B1', 'P24385')"
"('Q13797', 'P17301')"
"('Q8NFF5', 'Q9Y371')"
"('P09471', 'P42858')"
"('Q8WVS4', 'Q8WW35')"
"('P05412', 'P12270')"
"('Q8IUX1', 'Q96HT8')"
"('P15924', 'Q08554')"
"('Q13610', 'P05067')"
"('O75934', 'Q15029')"
"('Q92905', 'Q86SZ2')"
"('Q6FI13', 'P33992')"
"('P50542', 'Q9Y2Q3')"
"('Q96PU8', 'P61978')"
"('P00751', 'Q8N9F7')"
"('P00533', 'P19338')"
"('O14602', 'Q13347')"
"('Q96F44', 'P0CJ68')"
"('Q96I99', 'O75396')"
"('Q99733', 'Q96KN7')"
"('P29353', 'P49137')"
"('Q9UBS0', 'Q04917')"
"('P15692', 'P07996')"
"('P20823', 'P40763')"
"('Q8IZ08', 'Q9Y5V3')"
"('P62191', 'P51665')"
"('P35637', 'Q6NXR4')"
"('P27635', 'P83881')"
"('P43119', 'P27824')"
"('P62136', 'P24844')"
"('P30530', 'Q96S59')"
"('Q96EB6', 'Q92925')"
"('P14373', 'Q86YD7')"
"('O95999', 'Q96AX9')"
"('P42345', 'O14654')"
"('O15067', 'P98170')"
"('Q9UD71', 'P62136')"
"('O94826', 'Q9Y4K3')"
"('Q7KZF4', 'Q9H239')"
"('Q8WVV9', 'Q5T5P2')"
"('Q15907', 'Q1KMD3')"
"('Q8TEP8', 'O95835')"
"('P50990', 'Q04206')"
"('Q9Y266', 'Q9UDY4')"
"('Q8WVB3', 'Q9NX46')"
"('Q86XR8', 'P34931')"
"('Q09472', 'Q13887')"
"('P60709', 'Q71U36')"
"('P27986', 'P57078')"
"('P05412', 'Q9H2P0')"
"('Q9H0C1', 'P19971')"
"('P62917', 'Q9Y2K1')"
"('Q99081', 'O95229')"
"('P04637', 'O95251')"
"('O95166', 'Q9Y5U8')"
"('P30050', 'Q99459')"
"('P11940', 'P04406')"
"('Q9NRR4', 'Q13547')"
"('Q96IW7', 'Q8N326')"
"('P52597', 'P61956')"
"('P60411', 'O43493')"
"('P01023', 'Q9UQ88')"
"('P21675', 'P62807')"
"('Q9NQ92', 'Q9HCE1')"
"('P05412', 'Q16548')"
"('P19012', 'O75771')"
"('Q9H0A8', 'Q9UBI1')"
"('O14793', 'O43524')"
"('Q9NWB6', 'P24941')"
"('O60641', 'O00165')"
"('P59991', 'Q9UBD0')"
"('Q15185', 'P00519')"
"('Q8N2Y8', 'Q08379')"
"('Q9Y3U8', 'Q15233')"
"('P22626', 'P61978')"
"('P00519', 'P11142')"
"('Q9BQY4', 'P05423')"
"('P47897', 'P30419')"
"('Q14164', 'Q8NC51')"
"('P49458', 'Q7Z7A1')"
"('P06213', 'P32121')"
"('Q12873', 'P16870')"
"('P27482', 'Q16280')"
"('P78509', 'P08514')"
"('Q06124', 'O95630')"
"('Q96MU7', 'P00747')"
"('Q9Y496', 'Q8WXX5')"
"('Q99459', 'Q92733')"
"('Q96RL1', 'P02768')"
"('P84103', 'O00264')"
"('Q16637', 'Q96PQ7')"
"('Q13144', 'Q14232')"
"('P20248', 'Q99741')"
"('Q05086', 'Q16611')"
"('P67870', 'Q00169')"
"('Q5JR59', 'Q9HC52')"
"('Q86VP6', 'Q9UL18')"
"('Q15527', 'Q00987')"
"('Q92797', 'O95639')"
"('Q9UKU7', 'Q99816')"
"('Q9NYB0', 'Q96E09')"
"('Q8IZD4', 'Q6IQ23')"
"('Q92841', 'Q9Y6Y0')"
"('Q96C57', 'O14980')"
"('P01876', 'P35030')"
"('P49368', 'Q13033')"
"('Q969P0', 'Q15393')"
"('O60828', 'Q9BRK4')"
"('Q9BYR5', 'Q9P0T4')"
"('Q9Y6G9', 'P63172')"
"('Q8IVW6', 'P05412')"
"('Q13315', 'P03905')"
"('P27816', 'P61221')"
"('P00533', 'Q86Y56')"
"('P56645', 'O15055')"
"('Q8NEA6', 'Q9UMX1')"
"('Q8IUH5', 'Q96Q83')"
"('Q9BUB5', 'P62937')"
"('Q92614', 'Q96L34')"
"('P19838', 'P42081')"
"('P52597', 'P38159')"
"('Q6ZN17', 'Q4G0J3')"
"('Q7Z7A1', 'P11182')"
"('P01889', 'P04222')"
"('Q86VP6', 'P34931')"
"('Q8N726', 'Q00839')"
"('Q09028', 'O75530')"
"('P09661', 'Q7L014')"
"('O00560', 'P32320')"
"('O95684', 'Q8NEY1')"
"('P62979', 'Q16236')"
"('P22033', 'Q8IWL3')"
"('Q13546', 'P51668')"
"('Q8TBP0', 'Q9H0R8')"
"('P37198', 'Q8IYE0')"
"('P15170', 'Q13573')"
"('Q5VU43', 'Q8N2K1')"
"('P17980', 'Q02833')"
"('Q8IXI1', 'Q9NRD1')"
"('Q9UBV8', 'Q8IWL8')"
"('Q96TC7', 'O95292')"
"('P02751', 'P02748')"
"('Q8TES7', 'Q13077')"
"('P51449', 'Q15853')"
"('Q99459', 'P62333')"
"('P52565', 'P49773')"
"('Q7Z3E5', 'Q8TAT6')"
"('Q9UK22', 'P16455')"
"('P45973', 'P23508')"
"('Q9BYN7', 'Q8IUH5')"
"('Q9UHI6', 'P46100')"
"('O95817', 'O43521')"
"('Q12789', 'O15446')"
"('Q8IYS2', 'Q13637')"
"('Q6NUN9', 'P62906')"
"('Q92997', 'Q96KM6')"
"('Q86VE0', 'Q7Z3S9')"
"('P20963', 'P62993')"
"('Q8ND90', 'Q96G25')"
"('Q03164', 'Q12948')"
"('Q9Y5B8', 'Q9UKT9')"
"('O00459', 'Q92569')"
"('O60885', 'Q7Z713')"
"('Q13077', 'Q8IYX3')"
"('Q08170', 'Q99459')"
"('O60506', 'Q66K74')"
"('P49023', 'P22102')"
"('Q9UBX2', 'P17655')"
"('Q70J99', 'Q9H0D6')"
"('Q9HCE1', 'Q9H4A5')"
"('P29459', 'P40189')"
"('Q02078', 'Q13485')"
"('Q9BWJ5', 'O95758')"
"('Q9Y618', 'P38936')"
"('Q96FW1', 'Q16763')"
"('P37840', 'Q8NI35')"
"('Q14241', 'Q93034')"
"('O75787', 'Q9NRD5')"
"('Q12933', 'Q15025')"
"('P62701', 'P42677')"
"('O95793', 'P67809')"
"('O43852', 'P61160')"
"('O14979', 'P18206')"
"('Q03135', 'P04629')"
"('O14929', 'Q12888')"
"('Q9UER7', 'Q13114')"
"('Q8WWW8', 'P62993')"
"('O43149', 'P09619')"
"('Q9UMF0', 'O75792')"
"('Q9BQA1', 'P09234')"
"('P01116', 'Q15311')"
"('Q13627', 'P35609')"
"('Q9H496', 'Q93062')"
"('O76061', 'P55001')"
"('Q99759', 'Q8IZP2')"
"('P24385', 'P06493')"
"('Q86WK6', 'Q86SJ2')"
"('Q9H0E3', 'Q13617')"
"('Q9Y6E0', 'Q9UJA5')"
"('P18146', 'O75293')"
"('Q9Y277', 'Q9Y237')"
"('Q02952', 'Q08499')"
"('Q9UNE7', 'P04049')"
"('O00193', 'P55809')"
"('Q8WUK0', 'O75489')"
"('P49736', 'P62269')"
"('Q86WJ1', 'Q9NTX7')"
"('Q96CV9', 'Q9Y462')"
"('P48729', 'Q66GS9')"
"('P48681', 'P09496')"
"('O75251', 'Q9BU61')"
"('Q9H7E2', 'Q06787')"
"('P42765', 'P24752')"
"('Q8N1I0', 'P61586')"
"('Q14156', 'Q9UPP5')"
"('P07910', 'Q96GM5')"
"('Q9BW61', 'Q5H9S7')"
"('P61326', 'P38919')"
"('P14598', 'P15153')"
"('P35626', 'Q8NG98')"
"('Q15717', 'Q9H1Y0')"
"('P40424', 'Q13394')"
"('Q9NS98', 'O75051')"
"('P52655', 'P62333')"
"('Q13554', 'Q68CJ9')"
"('Q14410', 'Q16851')"
"('Q14765', 'Q8WXH5')"
"('P04150', 'Q04917')"
"('Q9HBL8', 'Q13114')"
"('P23588', 'P30305')"
"('P20807', 'Q9H6Y7')"
"('O75558', 'Q8WV44')"
"('Q9NYY3', 'P51114')"
"('Q9Y2R0', 'Q02978')"
"('P51991', 'Q9BY32')"
"('Q8N9N5', 'Q9BQI9')"
"('Q9C000', 'P56537')"
"('P34932', 'P04629')"
"('Q9Y6M7', 'O00182')"
"('P51948', 'Q99801')"
"('Q9UNE7', 'Q9UBN7')"
"('P61353', 'P62891')"
"('P11021', 'Q8WXB1')"
"('Q9C019', 'Q6UXP7')"
"('Q86UE8', 'Q9UHY8')"
"('P24752', 'Q96FW1')"
"('P26368', 'Q9Y3Y2')"
"('P53539', 'Q9BU64')"
"('Q8NGC0', 'P62873')"
"('Q03164', 'Q96Q27')"
"('P58107', 'P63010')"
"('P49841', 'P0DMV8')"
"('O75603', 'P0C870')"
"('Q92945', 'P62993')"
"('Q96DV4', 'O43638')"
"('P28702', 'Q15648')"
"('Q99459', 'Q14694')"
"('Q08117', 'Q15742')"
"('P27348', 'Q9UHB6')"
"('Q9NRA8', 'Q01844')"
"('Q08AD1', 'Q9ULR3')"
"('Q96QD9', 'P12931')"
"('P49759', 'O43405')"
"('O75528', 'Q9H8E8')"
"('O15479', 'Q9H0J4')"
"('P36896', 'Q8N6C5')"
"('Q9NVC6', 'Q9C0J8')"
"('P11309', 'Q13185')"
"('Q9BUJ2', 'Q9H492')"
"('P10644', 'Q58FG1')"
"('Q0VG06', 'Q8IYD8')"
"('P05112', 'P15509')"
"('Q9H0E3', 'O75486')"
"('Q6NUS6', 'Q6NXT6')"
"('P02768', 'P02538')"
"('Q9H936', 'P35240')"
"('Q13286', 'Q9H3U1')"
"('Q5HYI7', 'P43657')"
"('P05067', 'Q8IXQ8')"
"('P18621', 'Q9UNX3')"
"('Q9Y265', 'Q96KQ7')"
"('Q8IY92', 'Q9UL15')"
"('Q9UBU9', 'Q7Z422')"
"('Q9HBM1', 'P36941')"
"('O15160', 'Q9BSW2')"
"('Q9P032', 'Q01860')"
"('P33993', 'Q14683')"
"('Q14103', 'P13612')"
"('Q96KP1', 'Q5VIR6')"
"('P43246', 'P61244')"
"('P23467', 'P09382')"
"('O43143', 'Q6PML9')"
"('Q9UQL6', 'P22626')"
"('Q9Y2V7', 'Q9NU19')"
"('Q99750', 'Q6ZTB9')"
"('O60508', 'P52272')"
"('P02778', 'P46094')"
"('O75531', 'P27635')"
"('Q96N16', 'Q9UHR6')"
"('Q92545', 'Q8NI27')"
"('Q6SPF0', 'Q96ST2')"
"('Q96L14', 'Q9BTA9')"
"('Q9NPF4', 'Q96FW1')"
"('O94817', 'O95166')"
"('P37173', 'P06493')"
"('P12544', 'O00254')"
"('Q15714', 'Q969Z0')"
"('P11177', 'O95793')"
"('Q13164', 'Q9NQP4')"
"('Q99459', 'P13682')"
"('Q9Y237', 'Q13813')"
"('P07199', 'P20366')"
"('Q9UIH9', 'Q09472')"
"('Q6NZ36', 'Q8IYD8')"
"('P55327', 'Q14164')"
"('P49915', 'Q9UKV8')"
"('Q8TEE9', 'Q92769')"
"('O75365', 'O43242')"
"('O14807', 'P00540')"
"('P42285', 'Q99661')"
"('P07951', 'P15927')"
"('P39019', 'P05386')"
"('O14978', 'Q9UMX1')"
"('Q14008', 'P27694')"
"('P63104', 'P05783')"
"('P12532', 'P57078')"
"('Q9H8W4', 'Q86WR0')"
"('O75752', 'P04745')"
"('Q8TBX8', 'Q9BUQ8')"
"('Q13200', 'P19320')"
"('P62191', 'Q9UNZ2')"
"('Q8N682', 'P05067')"
"('Q14376', 'P05067')"
"('Q8TAP6', 'P62249')"
"('Q9NVR7', 'P62714')"
"('O43396', 'Q9UNM6')"
"('P54687', 'Q15042')"
"('P51648', 'Q5MIZ7')"
"('Q8N5S9', 'Q14012')"
"('P02675', 'P08514')"
"('Q14118', 'P46939')"
"('Q9NRD5', 'Q9NQT4')"
"('Q9NR50', 'Q9ULX7')"
"('Q9Y468', 'P25205')"
"('P48061', 'P51686')"
"('Q8TAU3', 'Q9BQ66')"
"('Q9NUX5', 'Q9BRP8')"
"('Q9P0M6', 'Q99877')"
"('P45973', 'Q9UIS9')"
"('Q5JST6', 'Q15735')"
"('P48454', 'Q9UJX6')"
"('P63000', 'Q9NYB9')"
"('P04629', 'Q8TCJ2')"
"('Q13620', 'P09104')"
"('Q9BXB5', 'Q9UQ35')"
"('O60341', 'O95243')"
"('Q9UKB1', 'Q8IVE3')"
"('P19320', 'Q9Y295')"
"('P26373', 'Q9UBC3')"
"('P20648', 'Q53HL2')"
"('Q9P0V3', 'Q9ULJ3')"
"('P49715', 'Q14168')"
"('Q9Y5Q3', 'P18848')"
"('Q5VV67', 'Q05655')"
"('Q96D09', 'Q93045')"
"('Q03014', 'P60370')"
"('Q00839', 'Q9P287')"
"('O43303', 'Q6UVJ0')"
"('P62877', 'P24385')"
"('P62854', 'P23396')"
"('Q6ZMI0', 'P49286')"
"('O14901', 'P83916')"
"('P0C5Z0', 'Q8N257')"
"('Q8IV61', 'P01111')"
"('Q1MSJ5', 'O60308')"
"('P35637', 'Q8N1W1')"
"('Q03518', 'Q14164')"
"('P54619', 'P55072')"
"('Q15428', 'Q12931')"
"('O75914', 'P04049')"
"('Q13501', 'Q16718')"
"('Q9UBU9', 'Q8IX03')"
"('P48431', 'Q9Y230')"
"('Q5T751', 'P59990')"
"('Q99732', 'Q96J02')"
"('P38432', 'Q96EX3')"
"('Q96EB6', 'Q14204')"
"('P06493', 'Q9H1A4')"
"('O43493', 'Q9BW27')"
"('Q92522', 'Q86VP6')"
"('Q9ULJ3', 'O43829')"
"('O75593', 'O95416')"
"('Q9Y6K9', 'Q99814')"
"('Q969G3', 'Q9UPT5')"
"('Q9NP64', 'Q9ULU4')"
"('Q08050', 'Q9UKC9')"
"('Q14145', 'P58004')"
"('Q9HBW0', 'O60262')"
"('Q9H0R8', 'Q9Y230')"
"('Q8N6L0', 'Q96LL9')"
"('O60573', 'Q00536')"
"('P24941', 'Q14974')"
"('P67936', 'Q9P2B7')"
"('P06733', 'P22392')"
"('P13674', 'Q9Y3Q8')"
"('P62993', 'Q92973')"
"('P05771', 'Q05397')"
"('P01106', 'Q99684')"
"('Q8WW24', 'P13196')"
"('O75052', 'P12004')"
"('P22492', 'Q01860')"
"('Q96I15', 'P12277')"
"('Q13190', 'Q9UNK0')"
"('Q9BXR5', 'P21333')"
"('Q7Z6R9', 'P13807')"
"('O94986', 'Q8IUD2')"
"('O60506', 'Q9NUQ7')"
"('Q569K6', 'Q9BXB1')"
"('P30740', 'P08246')"
"('P62987', 'O43561')"
"('Q9NSN8', 'O00161')"
"('Q99731', 'O00574')"
"('O60296', 'Q9H4H8')"
"('P27986', 'P20339')"
"('Q8IY57', 'Q9BSM1')"
"('Q92905', 'P07814')"
"('P12931', 'Q9UPX8')"
"('Q02878', 'Q00005')"
"('O75970', 'Q4VCS5')"
"('Q96F07', 'P62993')"
"('Q9H5J0', 'Q08050')"
"('Q13616', 'Q09161')"
"('Q15276', 'Q9HCH0')"
"('P51149', 'Q99623')"
"('P31749', 'P36952')"
"('Q6NUS6', 'Q96KC8')"
"('P30480', 'P35637')"
"('P62714', 'Q9Y570')"
"('P04183', 'P62328')"
"('P14598', 'Q15759')"
"('P42694', 'Q3KNV8')"
"('Q8N5S1', 'Q8WXE9')"
"('Q13064', 'P61088')"
"('Q15648', 'O75586')"
"('Q9UKX7', 'Q5S007')"
"('Q9HCE1', 'Q7L4E1')"
"('Q00987', 'P09936')"
"('P51649', 'P30837')"
"('Q9NS69', 'Q99757')"
"('Q63ZY3', 'Q01850')"
"('P01106', 'Q8N442')"
"('O94923', 'P21802')"
"('Q9Y239', 'Q9UBW8')"
"('Q9NP55', 'Q9NXW9')"
"('P17252', 'Q02930')"
"('Q7L2H7', 'O75478')"
"('O43559', 'Q14449')"
"('Q8TBE9', 'P29590')"
"('Q8TAX9', 'P30086')"
"('O95983', 'Q01860')"
"('P20333', 'Q9BVA1')"
"('P41134', 'Q14469')"
"('Q7Z2E3', 'P02686')"
"('O60884', 'Q6P1M3')"
"('Q07065', 'Q15717')"
"('P03973', 'Q8IZU0')"
"('Q01813', 'Q07960')"
"('Q9BYV2', 'O60573')"
"('Q9H8M7', 'P0CI25')"
"('P61313', 'P05412')"
"('P32242', 'Q9BZR6')"
"('P53041', 'Q9UHD1')"
"('P08238', 'Q13237')"
"('Q96GC6', 'Q15047')"
"('P23560', 'P10721')"
"('Q9Y679', 'P49356')"
"('Q5TBB1', 'O60477')"
"('O43175', 'Q49AN0')"
"('P34932', 'P37802')"
"('P38646', 'P35228')"
"('Q9HC52', 'O95503')"
"('Q9UM11', 'Q14676')"
"('O95433', 'Q9UK85')"
"('Q00839', 'Q7L2J0')"
"('Q9UNN5', 'P22102')"
"('P29460', 'Q99665')"
"('O43143', 'O94979')"
"('Q13620', 'Q13867')"
"('P13637', 'P01889')"
"('Q9NRC8', 'Q86XP3')"
"('P67809', 'O00425')"
"('Q92905', 'Q7Z417')"
"('P47224', 'P62820')"
"('Q96FV9', 'P61457')"
"('Q92628', 'Q9H4A3')"
"('P55055', 'P49327')"
"('P41159', 'P15260')"
"('Q9BPZ7', 'Q9UHB6')"
"('Q15051', 'P31150')"
"('O75431', 'Q16891')"
"('O94808', 'P15289')"
"('P60953', 'Q9Y5S2')"
"('Q8WVZ9', 'P17028')"
"('Q6L8G8', 'Q8IYI8')"
"('P13569', 'Q99626')"
"('O94763', 'P36873')"
"('O00148', 'P48431')"
"('P35221', 'P27986')"
"('Q96T58', 'P35226')"
"('Q92633', 'P04899')"
"('P51617', 'P04792')"
"('Q8NFH5', 'P52948')"
"('P20333', 'O43592')"
"('Q9UI14', 'P33240')"
"('P45880', 'P42858')"
"('P01023', 'Q13325')"
"('P62993', 'P18545')"
"('O60343', 'P51970')"
"('P15923', 'Q99081')"
"('Q96HR3', 'Q15528')"
"('Q9UBY5', 'Q86VR2')"
"('Q8NHZ8', 'Q86T82')"
"('Q96LS8', 'Q9BRT8')"
"('Q86VP6', 'P82675')"
"('Q9BTV4', 'Q8IVS2')"
"('Q15276', 'P62258')"
"('Q9BVI4', 'O75915')"
"('P60842', 'O75147')"
"('Q16576', 'Q9H0Y0')"
"('Q96T58', 'Q9UGV2')"
"('Q8N6R1', 'Q6PL24')"
"('Q9Y6I7', 'P13569')"
"('P00750', 'Q15554')"
"('Q96EY1', 'Q9Y376')"
"('Q13242', 'P07910')"
"('P26038', 'P08559')"
"('O95073', 'Q8N5R6')"
"('P19174', 'Q9NZM4')"
"('P23508', 'Q13439')"
"('P49841', 'P35612')"
"('P19338', 'P39019')"
"('Q86UP0', 'P35221')"
"('O60346', 'Q7KZI7')"
"('Q9Y3D9', 'P82673')"
"('Q13200', 'Q9P055')"
"('P22736', 'O43236')"
"('Q14164', 'P11177')"
"('P19320', 'P49591')"
"('Q9BQ83', 'P61289')"
"('P24723', 'Q12802')"
"('P48634', 'P55345')"
"('Q7KZ85', 'Q9UJX3')"
"('P20674', 'Q14807')"
"('P43354', 'P55273')"
"('P14866', 'Q12986')"
"('P62136', 'Q8N3V7')"
"('Q09472', 'Q86UR1')"
"('Q9H9Z2', 'O76094')"
"('Q9Y4G8', 'Q12840')"
"('O00459', 'P08134')"
"('P35998', 'Q9NRD1')"
"('Q02241', 'Q53EZ4')"
"('P19838', 'Q8N8E3')"
"('A5D8V7', 'Q86X83')"
"('O75182', 'Q9NP80')"
"('Q9H0W5', 'P78527')"
"('Q16629', 'Q9BUJ2')"
"('P15248', 'P15509')"
"('A6NEM1', 'Q3B820')"
"('Q01094', 'Q9NQX5')"
"('Q8IXK0', 'Q9Y2D8')"
"('Q9H3U1', 'Q8NBT0')"
"('Q9UBU9', 'Q8NCR0')"
"('P62701', 'Q96L21')"
"('Q02156', 'Q96A00')"
"('O00154', 'Q13554')"
"('Q4G0J3', 'P62241')"
"('P14854', 'O75380')"
"('P50990', 'Q12834')"
"('Q9UHD2', 'O00743')"
"('O95718', 'O95292')"
"('P11021', 'Q9Y5L4')"
"('Q92997', 'Q12933')"
"('Q9BTL3', 'O75553')"
"('Q8WU79', 'P02751')"
"('Q9BT49', 'Q13526')"
"('Q9BZ29', 'Q96L33')"
"('P26641', 'P13805')"
"('P04629', 'Q15648')"
"('O43255', 'Q99708')"
"('P35908', 'O76015')"
"('Q9P0T7', 'Q9NVA2')"
"('P04350', 'P49736')"
"('P60880', 'Q16854')"
"('P50749', 'P27482')"
"('Q9BYC9', 'P21912')"
"('Q8NCR6', 'A8MQ03')"
"('Q6NT76', 'P55081')"
"('Q92754', 'P51959')"
"('P01106', 'Q96L91')"
"('O60939', 'Q92616')"
"('Q2TAL8', 'P61968')"
"('Q12857', 'Q00839')"
"('Q04917', 'O14639')"
"('P12755', 'P04637')"
"('Q9H5V7', 'P29692')"
"('Q9HCU5', 'Q6NUS6')"
"('P43686', 'Q9HCE1')"
"('P17252', 'P52732')"
"('O14519', 'O94776')"
"('Q14160', 'Q96GG9')"
"('P62191', 'P49721')"
"('P23945', 'P25098')"
"('Q14680', 'O75420')"
"('Q12905', 'O60508')"
"('Q06330', 'Q5TA89')"
"('Q03933', 'P00540')"
"('Q9Y3C5', 'Q96GG9')"
"('P57739', 'O95500')"
"('P17706', 'P42224')"
"('P26572', 'Q8WXA8')"
"('Q9NZ52', 'Q99523')"
"('Q8N7C3', 'P37198')"
"('Q7Z7K2', 'Q7L190')"
"('P08138', 'Q9BUZ4')"
"('Q9NUL3', 'P43243')"
"('O95229', 'Q6PII3')"
"('P42704', 'O60260')"
"('Q00978', 'Q12952')"
"('Q9UEW3', 'Q96PL1')"
"('Q9Y5S2', 'Q6VAB6')"
"('Q9NT68', 'P01106')"
"('Q8IXZ2', 'O75179')"
"('Q9UK73', 'Q9BT78')"
